hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 8.59632, -1866.81, -972.704, -1880.9, -1148.32, -1721.73, -1072.81
0, 8.59634, -1869.26, -974, -1883.46, -1150.59, -1723.39, -1074.69
0, 8.59635, -1875.13, -978.327, -1889.46, -1155.89, -1728.48, -1079.61
0, 8.59637, -1865.22, -968.763, -1879.81, -1147.25, -1717.91, -1070.73
0, 8.59638, -1870.49, -973.347, -1884.14, -1151.49, -1723, -1074.33
0, 8.59640, -1876.54, -978.647, -1889.27, -1156.43, -1728.91, -1078.66
0, 8.59642, -1868.07, -971.15, -1879.97, -1148.53, -1720.37, -1070.24
0, 8.59653, -1877.62, -978.723, -1889.63, -1157.09, -1729.12, -1078.4
0, 8.59660, -1864.56, -967.173, -1875.76, -1145.13, -1716.01, -1065.94
0, 8.59665, -1876.35, -976.705, -1887.63, -1155.66, -1726.97, -1076.05
0, 8.59666, -1874.07, -973.89, -1885.56, -1153.76, -1724.01, -1073.86
0, 8.59667, -1871.25, -970.556, -1882.91, -1151.38, -1720.45, -1071.16
0, 8.59668, -1863.8, -963.121, -1875.65, -1144.9, -1712.26, -1064.37
0, 8.59669, -1876, -973.023, -1887.95, -1155.8, -1723.65, -1074.85
0, 8.59669, -1876.55, -972.686, -1888.66, -1156.39, -1723.48, -1075.12
0, 8.59670, -1872.96, -968.695, -1885.28, -1153.33, -1719.19, -1071.78
0, 8.59671, -1874.36, -969.06, -1886.8, -1154.67, -1719.8, -1072.74
0, 8.59672, -1873.68, -968.44, -1885.29, -1153.67, -1719.04, -1071.2
0, 8.59673, -1872.78, -966.794, -1884.52, -1152.97, -1717.38, -1070.15
0, 8.59674, -1861.91, -956.371, -1873.87, -1143.49, -1705.81, -1060.39
0, 8.59675, -1872.23, -964.596, -1884.29, -1152.71, -1715.31, -1069.19
0, 8.59676, -1863.55, -956.134, -1875.84, -1145.16, -1705.96, -1061.38
0, 8.59677, -1861.25, -953.268, -1873.69, -1143.23, -1702.92, -1059.13
0, 8.59678, -1863.29, -954.209, -1875.87, -1145.14, -1704.19, -1060.66
0, 8.59679, -1864.65, -954.575, -1877.4, -1146.45, -1704.82, -1061.65
0, 8.59682, -1869.33, -958.649, -1881.18, -1150.17, -1709.36, -1064.77
0, 8.59683, -1860.85, -950.37, -1872.93, -1142.81, -1700.2, -1057.15
0, 8.59684, -1863.8, -952.1, -1875.98, -1145.51, -1702.36, -1059.45
0, 8.59686, -1868, -954.96, -1880.32, -1149.33, -1705.8, -1062.92
0, 8.59687, -1859.79, -947.724, -1871.32, -1141.69, -1697.54, -1054.79
0, 8.59688, -1862.67, -949.396, -1874.3, -1144.33, -1699.63, -1057.04
0, 8.59689, -1870.42, -955.381, -1882.21, -1151.28, -1706.62, -1063.64
0, 8.59690, -1860.13, -946.314, -1871.1, -1141.8, -1696.28, -1053.66
0, 8.59691, -1872.85, -957.436, -1882.85, -1152.61, -1708.79, -1063.78
0, 8.59693, -1860.75, -946.774, -1869.95, -1141.53, -1696.65, -1052.22
0, 8.59695, -1867.28, -952.435, -1875.51, -1146.86, -1702.98, -1056.88
0, 8.59696, -1860.84, -945.959, -1869.3, -1141.3, -1695.86, -1051.06
0, 8.59698, -1865.84, -949.497, -1874.39, -1145.81, -1700.07, -1055.16
0, 8.59699, -1859.19, -943.641, -1866.94, -1139.56, -1693.37, -1048.41
0, 8.59701, -1870.01, -952.295, -1877.85, -1149.2, -1703.37, -1057.64
0, 8.59702, -1871.17, -952.497, -1879.17, -1150.33, -1703.81, -1058.45
0, 8.59704, -1860.32, -942.135, -1868.57, -1140.88, -1692.29, -1048.76
0, 8.59705, -1867.78, -947.837, -1876.14, -1147.57, -1698.95, -1055.05
0, 8.59706, -1866.16, -945.605, -1874.71, -1146.25, -1696.64, -1053.44
0, 8.59708, -1859.79, -939.171, -1868.54, -1140.75, -1689.56, -1047.64
0, 8.59708, -1864.25, -943.026, -1872.07, -1144.26, -1693.85, -1050.52
0, 8.59710, -1866.33, -944.028, -1874.3, -1146.2, -1695.19, -1052.12
0, 8.59711, -1866.49, -943.353, -1874.64, -1146.46, -1694.63, -1052.07
0, 8.59713, -1867.35, -944.071, -1874.64, -1146.81, -1695.38, -1051.86
0, 8.59714, -1863, -939.433, -1870.48, -1143.09, -1690.33, -1047.85
0, 8.59715, -1868.62, -943.493, -1876.17, -1148.14, -1695.13, -1052.46
0, 8.59718, -1867.53, -942.538, -1874.29, -1146.79, -1693.99, -1050.62
0, 8.59719, -1868.1, -942.983, -1873.95, -1146.88, -1694.41, -1050.11
0, 8.59720, -1857.73, -933.06, -1863.8, -1137.87, -1683.36, -1040.83
0, 8.59721, -1869.05, -942.931, -1874.16, -1147.42, -1694.48, -1049.7
0, 8.59722, -1863.85, -937.571, -1869.19, -1142.96, -1688.62, -1045
0, 8.59724, -1859.72, -933.12, -1865.24, -1139.44, -1683.77, -1041.17
0, 8.59725, -1860.49, -933.735, -1865.12, -1139.7, -1684.39, -1040.83
0, 26.82919, -1845.98, -921.005, -1849.8, -1126.56, -1669.84, -1027.2
0, 26.85482, -1847.09, -921.952, -1850.88, -1127.54, -1670.91, -1028.13
0, 26.92019, -1836, -912.289, -1839.86, -1117.83, -1659.89, -1018.51
0, 27.01694, -1849.92, -924.414, -1853.68, -1130.02, -1673.71, -1030.58
0, 27.02334, -1844.67, -919.867, -1848.52, -1125.43, -1668.55, -1026.08
0, 27.02336, -1842.7, -918.128, -1846.53, -1123.69, -1666.56, -1024.33
0, 27.08852, -1837.93, -913.982, -1841.8, -1119.52, -1661.83, -1020.21
0, 27.08855, -1836.66, -912.855, -1840.51, -1118.41, -1660.54, -1019.07
0, 27.08858, -1837.08, -913.221, -1840.92, -1118.78, -1660.95, -1019.43
0, 27.09133, -1839.33, -915.169, -1843.14, -1120.74, -1663.18, -1021.36
0, 27.26927, -1836.92, -913.089, -1840.78, -1118.64, -1660.81, -1019.31
0, 27.33650, -1842.67, -918.072, -1846.45, -1123.66, -1666.48, -1024.24
0, 27.38328, -1839.02, -914.927, -1842.88, -1120.48, -1662.91, -1021.15
0, 27.38331, -1849.59, -924.132, -1853.36, -1129.73, -1673.39, -1030.3
0, 27.38333, -1839.67, -915.488, -1843.51, -1121.04, -1663.55, -1021.7
0, 27.38335, -1844.43, -919.611, -1848.2, -1125.2, -1668.24, -1025.78
0, 27.38337, -1836.18, -912.442, -1840.04, -1117.99, -1660.07, -1018.66
0, 27.38339, -1847.43, -922.238, -1851.21, -1127.83, -1671.24, -1028.41
0, 27.38342, -1841.78, -917.342, -1845.64, -1122.89, -1665.67, -1023.57
0, 27.38343, -1840.86, -916.519, -1844.69, -1122.08, -1664.72, -1022.72
0, 27.38345, -1849.83, -924.339, -1853.6, -1129.94, -1673.63, -1030.51
0, 27.38349, -1841.42, -917.019, -1845.26, -1122.58, -1665.29, -1023.22
0, 27.38350, -1843.74, -919.02, -1847.54, -1124.6, -1667.57, -1025.2
0, 27.38358, -1847.56, -922.351, -1851.33, -1127.95, -1671.36, -1028.52
0, 27.38360, -1840.24, -915.98, -1844.08, -1121.54, -1664.11, -1022.19
0, 27.38361, -1837.99, -914.024, -1841.85, -1119.58, -1661.87, -1020.24
0, 27.38362, -1837.07, -913.217, -1840.92, -1118.77, -1660.95, -1019.43
0, 27.38366, -1843.94, -919.195, -1847.74, -1124.78, -1667.77, -1025.38
0, 27.38367, -1840.63, -916.328, -1844.48, -1121.88, -1664.51, -1022.55
0, 27.38369, -1846.71, -921.601, -1850.47, -1127.2, -1670.5, -1027.76
0, 27.38373, -1835.64, -911.975, -1839.5, -1117.52, -1659.53, -1018.2
0, 27.38375, -1842.04, -917.518, -1845.82, -1123.11, -1665.85, -1023.69
0, 27.38377, -1841.46, -917.045, -1845.29, -1122.61, -1665.32, -1023.25
0, 27.38379, -1842.6, -918.033, -1846.41, -1123.61, -1666.45, -1024.22
0, 27.38380, -1846.03, -921.015, -1849.81, -1126.6, -1669.84, -1027.19
0, 27.38382, -1845.06, -920.184, -1848.87, -1125.76, -1668.9, -1026.38
0, 27.38383, -1841.71, -917.274, -1845.56, -1122.83, -1665.59, -1023.49
0, 27.38387, -1836.4, -912.646, -1840.28, -1118.18, -1660.31, -1018.88
0, 27.38389, -1840.1, -915.836, -1843.9, -1121.41, -1663.93, -1022.02
0, 27.38390, -1847.24, -922.076, -1851.02, -1127.66, -1671.05, -1028.25
0, 27.38391, -1849.65, -924.178, -1853.41, -1129.77, -1673.45, -1030.34
0, 27.38393, -1849.36, -923.941, -1853.15, -1129.53, -1673.18, -1030.12
0, 27.38394, -1836.83, -913.016, -1840.69, -1118.56, -1660.72, -1019.24
0, 27.38395, -1840.92, -916.55, -1844.72, -1122.13, -1664.75, -1022.73
0, 27.38396, -1836.09, -912.377, -1839.97, -1117.92, -1660, -1018.61
0, 27.38399, -1844.42, -919.617, -1848.22, -1125.2, -1668.25, -1025.8
0, 27.38400, -1835.97, -912.263, -1839.83, -1117.81, -1659.86, -1018.48
0, 27.38401, -1838.79, -914.701, -1842.61, -1120.27, -1662.64, -1020.9
0, 27.38403, -1841.47, -917.034, -1845.27, -1122.61, -1665.3, -1023.22
0, 27.38404, -1835.82, -912.148, -1839.71, -1117.68, -1659.74, -1018.39
0, 27.38406, -1839.06, -914.935, -1842.87, -1120.51, -1662.91, -1021.13
0, 27.38407, -1842.94, -918.314, -1846.73, -1123.9, -1666.76, -1024.49
0, 27.38408, -1836.99, -913.169, -1840.88, -1118.71, -1660.9, -1019.41
0, 27.38409, -1842.24, -917.697, -1846.02, -1123.28, -1666.06, -1023.87
0, 27.38410, -1839.47, -915.311, -1843.32, -1120.87, -1663.35, -1021.53
0, 27.38411, -1844.95, -920.058, -1848.71, -1125.65, -1668.75, -1026.22
0, 27.38412, -1841.72, -917.283, -1845.57, -1122.84, -1665.6, -1023.5
0, 27.38414, -1835.75, -912.083, -1839.64, -1117.62, -1659.66, -1018.33
0, 27.38415, -1837.76, -913.803, -1841.58, -1119.37, -1661.62, -1020
0, 27.38416, -1835.65, -911.981, -1839.51, -1117.53, -1659.54, -1018.21
0, 27.38429, -1841.25, -916.828, -1845.03, -1122.41, -1665.06, -1023
0, 27.38430, -1845.24, -920.32, -1849.02, -1125.91, -1669.05, -1026.49
0, 27.38432, -1843.15, -918.523, -1846.98, -1124.09, -1667.01, -1024.73
0, 27.38433, -1842.36, -917.826, -1846.18, -1123.39, -1666.21, -1024.03
0, 27.38435, -1836.76, -912.968, -1840.65, -1118.51, -1660.67, -1019.21
0, 27.38437, -1844.64, -919.804, -1848.43, -1125.39, -1668.46, -1025.99
0, 27.38442, -1847.64, -922.423, -1851.41, -1128.02, -1671.45, -1028.59
0, 27.38444, -1842.53, -917.999, -1846.39, -1123.55, -1666.41, -1024.22
0, 27.38445, -1841.53, -917.104, -1845.36, -1122.67, -1665.39, -1023.31
0, 27.38447, -1835.5, -911.867, -1839.39, -1117.4, -1659.42, -1018.11
0, 27.38449, -1846.55, -921.467, -1850.33, -1127.06, -1670.36, -1027.64
0, 27.38450, -1837.16, -913.3, -1841.02, -1118.85, -1661.05, -1019.52
