hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
0, 0.16001, 819.261, 179.999, 0, 0
0, 0.16001, 819.261, 179.999, 0, 0
0, 0.16101, 819.258, -180, 0, 0
0, 0.16101, 819.258, -180, 0, 0
0, 0.16201, 819.257, 180, 0, 0
0, 0.16201, 819.257, 180, 0, 0
0, 0.16301, 819.257, -180, 0, 0
0, 0.16301, 819.257, -180, 0, 0
0, 0.16401, 819.261, 179.999, 0, 0
0, 0.16401, 819.261, 179.999, 0, 0
0, 0.16501, 819.258, -180, 0, 0
0, 0.16501, 819.258, -180, 0, 0
0, 0.16601, 819.257, 180, 0, 0
0, 0.16601, 819.257, 180, 0, 0
0, 0.16701, 819.257, -180, 0, 0
0, 0.16701, 819.257, -180, 0, 0
0, 0.16801, 819.261, 179.999, 0, 0
0, 0.16801, 819.261, 179.999, 0, 0
0, 0.16901, 819.258, -180, 0, 0
0, 0.16901, 819.258, -180, 0, 0
0, 0.17001, 819.257, 180, 0, 0
0, 0.17001, 819.257, 180, 0, 0
0, 0.17101, 819.257, -180, 0, 0
0, 0.17101, 819.257, -180, 0, 0
0, 0.17201, 819.262, 179.999, 0, 0
0, 0.17201, 819.262, 179.999, 0, 0
0, 0.17301, 819.258, -180, 0, 0
0, 0.17301, 819.258, -180, 0, 0
0, 0.17401, 819.257, 180, 0, 0
0, 0.17401, 819.257, 180, 0, 0
0, 0.17501, 819.257, -180, 0, 0
0, 0.17501, 819.257, -180, 0, 0
0, 0.17601, 819.262, 179.999, 0, 0
0, 0.17601, 819.262, 179.999, 0, 0
0, 0.17701, 819.258, -180, 0, 0
0, 0.17701, 819.258, -180, 0, 0
0, 0.17801, 819.257, 180, 0, 0
0, 0.17801, 819.257, 180, 0, 0
0, 0.17901, 819.257, -180, 0, 0
0, 0.17901, 819.257, -180, 0, 0
0, 0.18001, 819.262, 179.999, 0, 0
0, 0.18001, 819.262, 179.999, 0, 0
0, 0.18101, 819.258, -180, 0, 0
0, 0.18101, 819.258, -180, 0, 0
0, 0.18201, 819.257, 180, 0, 0
0, 0.18201, 819.257, 180, 0, 0
0, 0.18301, 819.257, -180, 0, 0
0, 0.18301, 819.257, -180, 0, 0
0, 0.18401, 819.262, 179.999, 0, 0
0, 0.18401, 819.262, 179.999, 0, 0
0, 0.18501, 819.258, -180, 0, 0
0, 0.18501, 819.258, -180, 0, 0
0, 0.18601, 819.257, 180, 0, 0
0, 0.18601, 819.257, 180, 0, 0
0, 0.18701, 819.257, -180, 0, 0
0, 0.18701, 819.257, -180, 0, 0
0, 0.18801, 819.262, 179.999, 0, 0
0, 0.18801, 819.262, 179.999, 0, 0
0, 0.18901, 819.258, -180, 0, 0
0, 0.18901, 819.258, -180, 0, 0
0, 0.19001, 819.257, 180, 0, 0
0, 0.19001, 819.257, 180, 0, 0
0, 0.19101, 819.257, -180, 0, 0
0, 0.19101, 819.257, -180, 0, 0
0, 0.19201, 819.262, 179.999, 0, 0
0, 0.19201, 819.262, 179.999, 0, 0
0, 0.19301, 819.258, -180, 0, 0
0, 0.19301, 819.258, -180, 0, 0
0, 0.19401, 819.257, 180, 0, 0
0, 0.19401, 819.257, 180, 0, 0
0, 0.19501, 819.257, -180, 0, 0
0, 0.19501, 819.257, -180, 0, 0
0, 0.19601, 819.261, 179.999, 0, 0
0, 0.19601, 819.261, 179.999, 0, 0
0, 0.19701, 819.258, -180, 0, 0
0, 0.19701, 819.258, -180, 0, 0
0, 0.19801, 819.257, 180, 0, 0
0, 0.19801, 819.257, 180, 0, 0
0, 0.19901, 819.257, -180, 0, 0
0, 0.19901, 819.257, -180, 0, 0
0, 0.20001, 819.261, 179.999, 0, 0
0, 0.20001, 819.261, 179.999, 0, 0
0, 0.20101, 819.258, -180, 0, 0
0, 0.20101, 819.258, -180, 0, 0
0, 0.20201, 819.257, 180, 0, 0
0, 0.20201, 819.257, 180, 0, 0
0, 0.20301, 819.257, -180, 0, 0
0, 0.20301, 819.257, -180, 0, 0
0, 0.20401, 819.261, 179.999, 0, 0
0, 0.20401, 819.261, 179.999, 0, 0
0, 0.20501, 819.258, -180, 0, 0
0, 0.20501, 819.258, -180, 0, 0
0, 0.20601, 819.257, 180, 0, 0
0, 0.20601, 819.257, 180, 0, 0
0, 0.20701, 819.257, -180, 0, 0
0, 0.20701, 819.257, -180, 0, 0
0, 0.20801, 819.261, 179.999, 0, 0
0, 0.20801, 819.261, 179.999, 0, 0
0, 0.20901, 819.258, -180, 0, 0
0, 0.20901, 819.258, -180, 0, 0
0, 0.21000, 819.257, 180, 0, 0
0, 0.21000, 819.257, 180, 0, 0
0, 0.21001, 819.257, -180, 0, 0
0, 0.21001, 819.257, -180, 0, 0
0, 0.21101, 819.257, 180, 0, 0
0, 0.21101, 819.257, 180, 0, 0
0, 0.21201, 819.261, 179.999, 0, 0
0, 0.21201, 819.261, 179.999, 0, 0
0, 0.21301, 819.258, -180, 0, 0
0, 0.21301, 819.258, -180, 0, 0
