hour, t(sec), V1, VAngle1, VN, VNAngle, I1, IAngle1, IN, INAngle
0, 1.00000, 2328.47, 154.737, 2328.47, 154.737, 78.2896, -50.4638, 78.2896, -50.4638
0, 0.00000, 2322.14, 154.596, 2322.14, 154.596, 78.2799, -50.6051, 78.2799, -50.6051
0, 0.00000, 2322.14, 154.596, 2322.14, 154.596, 78.2799, -50.6051, 78.2799, -50.6051
0, 0.00101, 2322.14, 154.599, 2322.14, 154.599, 78.2853, -50.6018, 78.2853, -50.6018
0, 0.00101, 2322.14, 154.599, 2322.14, 154.599, 78.2853, -50.6018, 78.2853, -50.6018
0, 0.00201, 2322.14, 154.599, 2322.14, 154.599, 78.2844, -50.6024, 78.2844, -50.6024
0, 0.00201, 2322.14, 154.599, 2322.14, 154.599, 78.2844, -50.6024, 78.2844, -50.6024
0, 0.00301, 2322.14, 154.599, 2322.14, 154.599, 78.2846, -50.6023, 78.2846, -50.6023
0, 0.00301, 2322.14, 154.599, 2322.14, 154.599, 78.2846, -50.6023, 78.2846, -50.6023
0, 0.00401, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00401, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00501, 2322.12, 154.598, 2322.12, 154.598, 78.2845, -50.6028, 78.2845, -50.6028
0, 0.00501, 2322.12, 154.598, 2322.12, 154.598, 78.2845, -50.6028, 78.2845, -50.6028
0, 0.00601, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00601, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00701, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00701, 2322.12, 154.598, 2322.12, 154.598, 78.2846, -50.6028, 78.2846, -50.6028
0, 0.00801, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.00801, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.00901, 2322.08, 154.597, 2322.08, 154.597, 78.2845, -50.6038, 78.2845, -50.6038
0, 0.00901, 2322.08, 154.597, 2322.08, 154.597, 78.2845, -50.6038, 78.2845, -50.6038
0, 0.01001, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.01001, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.01101, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.01101, 2322.08, 154.597, 2322.08, 154.597, 78.2846, -50.6037, 78.2846, -50.6037
0, 0.01201, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01201, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01301, 2322.04, 154.597, 2322.04, 154.597, 78.2845, -50.6045, 78.2845, -50.6045
0, 0.01301, 2322.04, 154.597, 2322.04, 154.597, 78.2845, -50.6045, 78.2845, -50.6045
0, 0.01401, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01401, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01501, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01501, 2322.04, 154.597, 2322.04, 154.597, 78.2846, -50.6045, 78.2846, -50.6045
0, 0.01601, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.01601, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.01701, 2322.01, 154.596, 2322.01, 154.596, 78.2845, -50.6051, 78.2845, -50.6051
0, 0.01701, 2322.01, 154.596, 2322.01, 154.596, 78.2845, -50.6051, 78.2845, -50.6051
0, 0.01801, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.01801, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.01901, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.01901, 2322.01, 154.596, 2322.01, 154.596, 78.2846, -50.6051, 78.2846, -50.6051
0, 0.02001, 2321.99, 154.596, 2321.99, 154.596, 78.2846, -50.6055, 78.2846, -50.6055
0, 0.02001, 2321.99, 154.596, 2321.99, 154.596, 78.2846, -50.6055, 78.2846, -50.6055
0, 0.02000, 2321.99, 154.596, 2321.99, 154.596, 78.2845, -50.6056, 78.2845, -50.6056
0, 0.02101, 2300.41, 149.141, 2300.41, 149.141, 78.288, -56.0595, 78.288, -56.0595
0, 0.02101, 2300.41, 149.141, 2300.41, 149.141, 78.288, -56.0595, 78.288, -56.0595
0, 0.02201, 2300.29, 149.14, 2300.29, 149.14, 78.2829, -56.0607, 78.2829, -56.0607
0, 0.02201, 2300.29, 149.14, 2300.29, 149.14, 78.2829, -56.0607, 78.2829, -56.0607
0, 0.02301, 2300.32, 149.141, 2300.32, 149.141, 78.2852, -56.0599, 78.2852, -56.0599
0, 0.02301, 2300.32, 149.141, 2300.32, 149.141, 78.2852, -56.0599, 78.2852, -56.0599
0, 0.02401, 2300.29, 149.14, 2300.29, 149.14, 78.2843, -56.0607, 78.2843, -56.0607
0, 0.02401, 2300.29, 149.14, 2300.29, 149.14, 78.2843, -56.0607, 78.2843, -56.0607
0, 0.02501, 2300.29, 149.141, 2300.29, 149.141, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02501, 2300.29, 149.141, 2300.29, 149.141, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02601, 2300.29, 149.14, 2300.29, 149.14, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02601, 2300.29, 149.14, 2300.29, 149.14, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02701, 2300.29, 149.14, 2300.29, 149.14, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02701, 2300.29, 149.14, 2300.29, 149.14, 78.2846, -56.0606, 78.2846, -56.0606
0, 0.02801, 2300.27, 149.14, 2300.27, 149.14, 78.2845, -56.0611, 78.2845, -56.0611
0, 0.02801, 2300.27, 149.14, 2300.27, 149.14, 78.2845, -56.0611, 78.2845, -56.0611
0, 0.02901, 2300.27, 149.14, 2300.27, 149.14, 78.2845, -56.0611, 78.2845, -56.0611
0, 0.02901, 2300.27, 149.14, 2300.27, 149.14, 78.2845, -56.0611, 78.2845, -56.0611
0, 0.03001, 2300.27, 149.14, 2300.27, 149.14, 78.2846, -56.0611, 78.2846, -56.0611
0, 0.03001, 2300.27, 149.14, 2300.27, 149.14, 78.2846, -56.0611, 78.2846, -56.0611
0, 0.03101, 2300.27, 149.14, 2300.27, 149.14, 78.2846, -56.0611, 78.2846, -56.0611
0, 0.03101, 2300.27, 149.14, 2300.27, 149.14, 78.2846, -56.0611, 78.2846, -56.0611
0, 0.03201, 2300.26, 149.14, 2300.26, 149.14, 78.2845, -56.0615, 78.2845, -56.0615
0, 0.03201, 2300.26, 149.14, 2300.26, 149.14, 78.2845, -56.0615, 78.2845, -56.0615
0, 0.03301, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03301, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03401, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03401, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03501, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03501, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.03601, 2300.25, 149.14, 2300.25, 149.14, 78.2845, -56.0616, 78.2845, -56.0616
0, 0.03601, 2300.25, 149.14, 2300.25, 149.14, 78.2845, -56.0616, 78.2845, -56.0616
0, 0.03701, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.03701, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.03801, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.03801, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.03901, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.03901, 2300.25, 149.14, 2300.25, 149.14, 78.2846, -56.0616, 78.2846, -56.0616
0, 0.04001, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.04001, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0615, 78.2846, -56.0615
0, 0.04101, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04101, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04201, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04201, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04301, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04301, 2300.26, 149.14, 2300.26, 149.14, 78.2846, -56.0614, 78.2846, -56.0614
0, 0.04401, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04401, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04501, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04501, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04601, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04601, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04701, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04701, 2300.28, 149.14, 2300.28, 149.14, 78.2846, -56.061, 78.2846, -56.061
0, 0.04801, 2300.31, 149.141, 2300.31, 149.141, 78.2847, -56.0604, 78.2847, -56.0604
0, 0.04801, 2300.31, 149.141, 2300.31, 149.141, 78.2847, -56.0604, 78.2847, -56.0604
0, 0.04901, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.04901, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.05001, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.05001, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.05101, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.05101, 2300.31, 149.141, 2300.31, 149.141, 78.2846, -56.0603, 78.2846, -56.0603
0, 0.05201, 2300.35, 149.142, 2300.35, 149.142, 78.2847, -56.0595, 78.2847, -56.0595
0, 0.05201, 2300.35, 149.142, 2300.35, 149.142, 78.2847, -56.0595, 78.2847, -56.0595
0, 0.05301, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05301, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05401, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05401, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05501, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05501, 2300.35, 149.142, 2300.35, 149.142, 78.2846, -56.0595, 78.2846, -56.0595
0, 0.05601, 2300.4, 149.143, 2300.4, 149.143, 78.2848, -56.0584, 78.2848, -56.0584
0, 0.05601, 2300.4, 149.143, 2300.4, 149.143, 78.2848, -56.0584, 78.2848, -56.0584
0, 0.05701, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.05701, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.05801, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.05801, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.05901, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.05901, 2300.4, 149.143, 2300.4, 149.143, 78.2846, -56.0584, 78.2846, -56.0584
0, 0.06001, 2300.47, 149.144, 2300.47, 149.144, 78.2848, -56.0569, 78.2848, -56.0569
0, 0.06001, 2300.47, 149.144, 2300.47, 149.144, 78.2848, -56.0569, 78.2848, -56.0569
0, 0.06101, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06101, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06201, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06201, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06301, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06301, 2300.47, 149.144, 2300.47, 149.144, 78.2846, -56.0569, 78.2846, -56.0569
0, 0.06401, 2300.55, 149.146, 2300.55, 149.146, 78.2849, -56.0552, 78.2849, -56.0552
0, 0.06401, 2300.55, 149.146, 2300.55, 149.146, 78.2849, -56.0552, 78.2849, -56.0552
0, 0.06501, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06501, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06601, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06601, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06701, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06701, 2300.55, 149.146, 2300.55, 149.146, 78.2846, -56.0551, 78.2846, -56.0551
0, 0.06801, 2300.64, 149.148, 2300.64, 149.148, 78.2849, -56.0532, 78.2849, -56.0532
0, 0.06801, 2300.64, 149.148, 2300.64, 149.148, 78.2849, -56.0532, 78.2849, -56.0532
0, 0.06901, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.06901, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.07001, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.07001, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.07101, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.07101, 2300.64, 149.148, 2300.64, 149.148, 78.2846, -56.0532, 78.2846, -56.0532
0, 0.07201, 2300.74, 149.15, 2300.74, 149.15, 78.2849, -56.0512, 78.2849, -56.0512
0, 0.07201, 2300.74, 149.15, 2300.74, 149.15, 78.2849, -56.0512, 78.2849, -56.0512
0, 0.07301, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07301, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07401, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07401, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07501, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07501, 2300.74, 149.15, 2300.74, 149.15, 78.2846, -56.0512, 78.2846, -56.0512
0, 0.07601, 2300.84, 149.152, 2300.84, 149.152, 78.285, -56.0491, 78.285, -56.0491
0, 0.07601, 2300.84, 149.152, 2300.84, 149.152, 78.285, -56.0491, 78.285, -56.0491
0, 0.07701, 2300.84, 149.152, 2300.84, 149.152, 78.2846, -56.049, 78.2846, -56.049
0, 0.07701, 2300.84, 149.152, 2300.84, 149.152, 78.2846, -56.049, 78.2846, -56.049
0, 0.07801, 2300.84, 149.152, 2300.84, 149.152, 78.2845, -56.049, 78.2845, -56.049
0, 0.07801, 2300.84, 149.152, 2300.84, 149.152, 78.2845, -56.049, 78.2845, -56.049
0, 0.07901, 2300.84, 149.152, 2300.84, 149.152, 78.2846, -56.049, 78.2846, -56.049
0, 0.07901, 2300.84, 149.152, 2300.84, 149.152, 78.2846, -56.049, 78.2846, -56.049
0, 0.08001, 2300.94, 149.154, 2300.94, 149.154, 78.285, -56.0468, 78.285, -56.0468
0, 0.08001, 2300.94, 149.154, 2300.94, 149.154, 78.285, -56.0468, 78.285, -56.0468
0, 0.08101, 2300.94, 149.154, 2300.94, 149.154, 78.2846, -56.0467, 78.2846, -56.0467
0, 0.08101, 2300.94, 149.154, 2300.94, 149.154, 78.2846, -56.0467, 78.2846, -56.0467
0, 0.08201, 2300.94, 149.154, 2300.94, 149.154, 78.2845, -56.0468, 78.2845, -56.0468
0, 0.08201, 2300.94, 149.154, 2300.94, 149.154, 78.2845, -56.0468, 78.2845, -56.0468
0, 0.08301, 2300.94, 149.154, 2300.94, 149.154, 78.2846, -56.0468, 78.2846, -56.0468
0, 0.08301, 2300.94, 149.154, 2300.94, 149.154, 78.2846, -56.0468, 78.2846, -56.0468
0, 0.08401, 2301.05, 149.157, 2301.05, 149.157, 78.285, -56.0445, 78.285, -56.0445
0, 0.08401, 2301.05, 149.157, 2301.05, 149.157, 78.285, -56.0445, 78.285, -56.0445
0, 0.08501, 2301.05, 149.157, 2301.05, 149.157, 78.2846, -56.0445, 78.2846, -56.0445
0, 0.08501, 2301.05, 149.157, 2301.05, 149.157, 78.2846, -56.0445, 78.2846, -56.0445
0, 0.08601, 2301.05, 149.157, 2301.05, 149.157, 78.2845, -56.0445, 78.2845, -56.0445
0, 0.08601, 2301.05, 149.157, 2301.05, 149.157, 78.2845, -56.0445, 78.2845, -56.0445
0, 0.08701, 2301.05, 149.157, 2301.05, 149.157, 78.2846, -56.0445, 78.2846, -56.0445
0, 0.08701, 2301.05, 149.157, 2301.05, 149.157, 78.2846, -56.0445, 78.2846, -56.0445
0, 0.08801, 2301.16, 149.159, 2301.16, 149.159, 78.285, -56.0422, 78.285, -56.0422
0, 0.08801, 2301.16, 149.159, 2301.16, 149.159, 78.285, -56.0422, 78.285, -56.0422
0, 0.08901, 2301.16, 149.159, 2301.16, 149.159, 78.2846, -56.0422, 78.2846, -56.0422
0, 0.08901, 2301.16, 149.159, 2301.16, 149.159, 78.2846, -56.0422, 78.2846, -56.0422
0, 0.09001, 2301.16, 149.159, 2301.16, 149.159, 78.2845, -56.0422, 78.2845, -56.0422
0, 0.09001, 2301.16, 149.159, 2301.16, 149.159, 78.2845, -56.0422, 78.2845, -56.0422
0, 0.09101, 2301.16, 149.159, 2301.16, 149.159, 78.2846, -56.0422, 78.2846, -56.0422
0, 0.09101, 2301.16, 149.159, 2301.16, 149.159, 78.2846, -56.0422, 78.2846, -56.0422
0, 0.09201, 2301.26, 149.161, 2301.26, 149.161, 78.285, -56.04, 78.285, -56.04
0, 0.09201, 2301.26, 149.161, 2301.26, 149.161, 78.285, -56.04, 78.285, -56.04
0, 0.09301, 2301.26, 149.161, 2301.26, 149.161, 78.2846, -56.0399, 78.2846, -56.0399
0, 0.09301, 2301.26, 149.161, 2301.26, 149.161, 78.2846, -56.0399, 78.2846, -56.0399
0, 0.09401, 2301.26, 149.161, 2301.26, 149.161, 78.2845, -56.0399, 78.2845, -56.0399
0, 0.09401, 2301.26, 149.161, 2301.26, 149.161, 78.2845, -56.0399, 78.2845, -56.0399
0, 0.09501, 2301.26, 149.161, 2301.26, 149.161, 78.2846, -56.0399, 78.2846, -56.0399
0, 0.09501, 2301.26, 149.161, 2301.26, 149.161, 78.2846, -56.0399, 78.2846, -56.0399
0, 0.09601, 2301.36, 149.163, 2301.36, 149.163, 78.2849, -56.0379, 78.2849, -56.0379
0, 0.09601, 2301.36, 149.163, 2301.36, 149.163, 78.2849, -56.0379, 78.2849, -56.0379
0, 0.09701, 2301.36, 149.163, 2301.36, 149.163, 78.2846, -56.0378, 78.2846, -56.0378
0, 0.09701, 2301.36, 149.163, 2301.36, 149.163, 78.2846, -56.0378, 78.2846, -56.0378
0, 0.09801, 2301.36, 149.163, 2301.36, 149.163, 78.2845, -56.0379, 78.2845, -56.0379
0, 0.09801, 2301.36, 149.163, 2301.36, 149.163, 78.2845, -56.0379, 78.2845, -56.0379
0, 0.09901, 2301.36, 149.163, 2301.36, 149.163, 78.2846, -56.0378, 78.2846, -56.0378
0, 0.09901, 2301.36, 149.163, 2301.36, 149.163, 78.2846, -56.0378, 78.2846, -56.0378
0, 0.10001, 2301.45, 149.165, 2301.45, 149.165, 78.2849, -56.036, 78.2849, -56.036
0, 0.10001, 2301.45, 149.165, 2301.45, 149.165, 78.2849, -56.036, 78.2849, -56.036
0, 0.10101, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10101, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10201, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10201, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10301, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10301, 2301.45, 149.165, 2301.45, 149.165, 78.2846, -56.036, 78.2846, -56.036
0, 0.10401, 2301.53, 149.167, 2301.53, 149.167, 78.2849, -56.0343, 78.2849, -56.0343
0, 0.10401, 2301.53, 149.167, 2301.53, 149.167, 78.2849, -56.0343, 78.2849, -56.0343
0, 0.10501, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10501, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10601, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10601, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10701, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10701, 2301.53, 149.167, 2301.53, 149.167, 78.2846, -56.0342, 78.2846, -56.0342
0, 0.10801, 2301.61, 149.169, 2301.61, 149.169, 78.2849, -56.0325, 78.2849, -56.0325
0, 0.10801, 2301.61, 149.169, 2301.61, 149.169, 78.2849, -56.0325, 78.2849, -56.0325
0, 0.10901, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.10901, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11001, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11001, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11000, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11000, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11101, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11101, 2301.61, 149.169, 2301.61, 149.169, 78.2846, -56.0325, 78.2846, -56.0325
0, 0.11201, 2301.69, 149.17, 2301.69, 149.17, 78.2849, -56.0308, 78.2849, -56.0308
0, 0.11201, 2301.69, 149.17, 2301.69, 149.17, 78.2849, -56.0308, 78.2849, -56.0308
0, 0.11301, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11301, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11401, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11401, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11501, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11501, 2301.69, 149.17, 2301.69, 149.17, 78.2846, -56.0308, 78.2846, -56.0308
0, 0.11601, 2301.76, 149.172, 2301.76, 149.172, 78.2848, -56.0292, 78.2848, -56.0292
0, 0.11601, 2301.76, 149.172, 2301.76, 149.172, 78.2848, -56.0292, 78.2848, -56.0292
0, 0.11701, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.11701, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.11801, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.11801, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.11901, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.11901, 2301.76, 149.172, 2301.76, 149.172, 78.2846, -56.0292, 78.2846, -56.0292
0, 0.12001, 2301.83, 149.173, 2301.83, 149.173, 78.2848, -56.0279, 78.2848, -56.0279
0, 0.12001, 2301.83, 149.173, 2301.83, 149.173, 78.2848, -56.0279, 78.2848, -56.0279
0, 0.12101, 2301.82, 149.173, 2301.82, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12101, 2301.82, 149.173, 2301.82, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12201, 2301.83, 149.173, 2301.83, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12201, 2301.83, 149.173, 2301.83, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12301, 2301.82, 149.173, 2301.82, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12301, 2301.82, 149.173, 2301.82, 149.173, 78.2846, -56.0279, 78.2846, -56.0279
0, 0.12401, 2301.88, 149.174, 2301.88, 149.174, 78.2848, -56.0267, 78.2848, -56.0267
0, 0.12401, 2301.88, 149.174, 2301.88, 149.174, 78.2848, -56.0267, 78.2848, -56.0267
0, 0.12501, 2301.88, 149.174, 2301.88, 149.174, 78.2846, -56.0266, 78.2846, -56.0266
0, 0.12501, 2301.88, 149.174, 2301.88, 149.174, 78.2846, -56.0266, 78.2846, -56.0266
0, 0.12601, 2301.88, 149.174, 2301.88, 149.174, 78.2846, -56.0266, 78.2846, -56.0266
0, 0.12601, 2301.88, 149.174, 2301.88, 149.174, 78.2846, -56.0266, 78.2846, -56.0266
0, 0.12701, 2301.88, 149.174, 2301.88, 149.174, 78.2846, -56.0266, 78.2846, -56.0266
