hour, t(sec), V1, VAngle1, V2, VAngle2, VN, VNAngle, I1, IAngle1, I2, IAngle2, IN, INAngle
0, 1.00000, 2404.13, 152.521, 2367.13, -86.1262, 2336.91, -147.594, 43.7778, 13.7946, 75.6765, 126.486, 71.3259, 91.9958
0, 0.00000, 2397.91, 152.368, 2362.45, -86.3002, 2332.31, -147.725, 43.6401, 13.6303, 75.5053, 126.323, 71.1553, 91.8635
0, 0.00000, 2397.91, 152.368, 2362.45, -86.3002, 2332.31, -147.725, 43.6401, 13.6303, 75.5053, 126.323, 71.1553, 91.8635
0, 0.00101, 2397.91, 152.37, 2362.49, -86.3015, 2332.44, -147.724, 43.6382, 13.633, 75.506, 126.323, 71.1575, 91.8658
0, 0.00101, 2397.91, 152.37, 2362.49, -86.3015, 2332.44, -147.724, 43.6382, 13.633, 75.506, 126.323, 71.1575, 91.8658
0, 0.00201, 2397.91, 152.369, 2362.48, -86.3014, 2332.42, -147.725, 43.6386, 13.6326, 75.5059, 126.323, 71.1572, 91.8653
0, 0.00201, 2397.91, 152.369, 2362.48, -86.3014, 2332.42, -147.725, 43.6386, 13.6326, 75.5059, 126.323, 71.1572, 91.8653
0, 0.00301, 2397.91, 152.369, 2362.48, -86.3014, 2332.42, -147.725, 43.6385, 13.6326, 75.5059, 126.323, 71.1572, 91.8654
0, 0.00301, 2397.91, 152.369, 2362.48, -86.3014, 2332.42, -147.725, 43.6385, 13.6326, 75.5059, 126.323, 71.1572, 91.8654
0, 0.00401, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1567, 91.8649
0, 0.00401, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1567, 91.8649
0, 0.00501, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00501, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00601, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00601, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00701, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00701, 2397.89, 152.369, 2362.46, -86.302, 2332.41, -147.725, 43.638, 13.6321, 75.5053, 126.323, 71.1566, 91.8649
0, 0.00801, 2397.84, 152.368, 2362.43, -86.3033, 2332.38, -147.726, 43.637, 13.6311, 75.5041, 126.322, 71.1556, 91.864
0, 0.00801, 2397.84, 152.368, 2362.43, -86.3033, 2332.38, -147.726, 43.637, 13.6311, 75.5041, 126.322, 71.1556, 91.864
0, 0.00901, 2397.84, 152.368, 2362.43, -86.3032, 2332.37, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.00901, 2397.84, 152.368, 2362.43, -86.3032, 2332.37, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.01001, 2397.84, 152.368, 2362.43, -86.3032, 2332.38, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.01001, 2397.84, 152.368, 2362.43, -86.3032, 2332.38, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.01101, 2397.84, 152.368, 2362.43, -86.3032, 2332.38, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.01101, 2397.84, 152.368, 2362.43, -86.3032, 2332.38, -147.726, 43.637, 13.631, 75.5041, 126.322, 71.1555, 91.864
0, 0.01201, 2397.81, 152.367, 2362.41, -86.3043, 2332.35, -147.727, 43.6362, 13.6301, 75.5032, 126.321, 71.1546, 91.8633
0, 0.01201, 2397.81, 152.367, 2362.41, -86.3043, 2332.35, -147.727, 43.6362, 13.6301, 75.5032, 126.321, 71.1546, 91.8633
0, 0.01301, 2397.81, 152.367, 2362.4, -86.3042, 2332.35, -147.727, 43.6362, 13.63, 75.5031, 126.321, 71.1545, 91.8632
0, 0.01301, 2397.81, 152.367, 2362.4, -86.3042, 2332.35, -147.727, 43.6362, 13.63, 75.5031, 126.321, 71.1545, 91.8632
0, 0.01401, 2397.81, 152.367, 2362.41, -86.3042, 2332.35, -147.727, 43.6362, 13.6301, 75.5031, 126.321, 71.1545, 91.8633
0, 0.01401, 2397.81, 152.367, 2362.41, -86.3042, 2332.35, -147.727, 43.6362, 13.6301, 75.5031, 126.321, 71.1545, 91.8633
0, 0.01501, 2397.81, 152.367, 2362.4, -86.3042, 2332.35, -147.727, 43.6362, 13.63, 75.5031, 126.321, 71.1545, 91.8633
0, 0.01501, 2397.81, 152.367, 2362.4, -86.3042, 2332.35, -147.727, 43.6362, 13.63, 75.5031, 126.321, 71.1545, 91.8633
0, 0.01601, 2397.78, 152.366, 2362.39, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01601, 2397.78, 152.366, 2362.39, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01701, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6293, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01701, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6293, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01801, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01801, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01901, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.01901, 2397.78, 152.366, 2362.38, -86.305, 2332.33, -147.727, 43.6356, 13.6294, 75.5024, 126.32, 71.1538, 91.8627
0, 0.02001, 2397.76, 152.366, 2362.37, -86.3056, 2332.32, -147.728, 43.6351, 13.6289, 75.5018, 126.319, 71.1533, 91.8623
0, 0.02001, 2397.76, 152.366, 2362.37, -86.3056, 2332.32, -147.728, 43.6351, 13.6289, 75.5018, 126.319, 71.1533, 91.8623
0, 0.02000, 2397.76, 152.366, 2362.37, -86.3056, 2332.32, -147.728, 43.6351, 13.6288, 75.5018, 126.319, 71.1532, 91.8623
0, 0.02101, 2389.08, 149.634, 2360.18, -90.1913, 2368.5, -150.885, 42.8617, 11.4282, 75.3783, 122.998, 71.7177, 89.2333
0, 0.02101, 2389.08, 149.634, 2360.18, -90.1913, 2368.5, -150.885, 42.8617, 11.4282, 75.3783, 122.998, 71.7177, 89.2333
0, 0.02201, 2389.03, 149.634, 2360.19, -90.1893, 2368.39, -150.882, 42.8611, 11.4253, 75.3775, 122.999, 71.7141, 89.2338
0, 0.02201, 2389.03, 149.634, 2360.19, -90.1893, 2368.39, -150.882, 42.8611, 11.4253, 75.3775, 122.999, 71.7141, 89.2338
0, 0.02301, 2389.04, 149.634, 2360.19, -90.1899, 2368.44, -150.883, 42.8609, 11.4263, 75.3779, 122.999, 71.7153, 89.2341
0, 0.02301, 2389.04, 149.634, 2360.19, -90.1899, 2368.44, -150.883, 42.8609, 11.4263, 75.3779, 122.999, 71.7153, 89.2341
0, 0.02401, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2335
0, 0.02401, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2335
0, 0.02501, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2336
0, 0.02501, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2336
0, 0.02601, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2335
0, 0.02601, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2335
0, 0.02701, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2336
0, 0.02701, 2389.01, 149.634, 2360.17, -90.1904, 2368.41, -150.883, 42.8605, 11.4255, 75.3772, 122.999, 71.7144, 89.2336
0, 0.02801, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.02801, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.02901, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2331
0, 0.02901, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2331
0, 0.03001, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.03001, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.03101, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.03101, 2388.99, 149.633, 2360.16, -90.1909, 2368.4, -150.883, 42.86, 11.425, 75.3766, 122.998, 71.7138, 89.2332
0, 0.03201, 2388.98, 149.633, 2360.15, -90.1914, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03201, 2388.98, 149.633, 2360.15, -90.1914, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03301, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2328
0, 0.03301, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2328
0, 0.03401, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03401, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03501, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03501, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.03601, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03601, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03701, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03701, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03801, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03801, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03901, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.03901, 2388.97, 149.633, 2360.14, -90.1915, 2368.38, -150.884, 42.8595, 11.4244, 75.376, 122.998, 71.7132, 89.2327
0, 0.04001, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04001, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04101, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04101, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04201, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04201, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04301, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04301, 2388.98, 149.633, 2360.15, -90.1913, 2368.38, -150.884, 42.8597, 11.4246, 75.3762, 122.998, 71.7134, 89.2329
0, 0.04401, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04401, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04501, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04501, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04601, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04601, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04701, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04701, 2389, 149.633, 2360.16, -90.1908, 2368.4, -150.883, 42.8601, 11.4251, 75.3767, 122.998, 71.714, 89.2332
0, 0.04801, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.04801, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.04901, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4259, 75.3775, 122.999, 71.7148, 89.2338
0, 0.04901, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4259, 75.3775, 122.999, 71.7148, 89.2338
0, 0.05001, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.05001, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.05101, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.05101, 2389.03, 149.634, 2360.18, -90.19, 2368.42, -150.883, 42.8608, 11.4258, 75.3775, 122.999, 71.7148, 89.2338
0, 0.05201, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8617, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05201, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8617, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05301, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05301, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05401, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05401, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05501, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05501, 2389.07, 149.635, 2360.21, -90.1891, 2368.45, -150.882, 42.8616, 11.4268, 75.3785, 123, 71.7158, 89.2345
0, 0.05601, 2389.12, 149.636, 2360.25, -90.1877, 2368.48, -150.881, 42.8628, 11.428, 75.3799, 123.001, 71.7172, 89.2354
0, 0.05601, 2389.12, 149.636, 2360.25, -90.1877, 2368.48, -150.881, 42.8628, 11.428, 75.3799, 123.001, 71.7172, 89.2354
0, 0.05701, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2355
0, 0.05701, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2355
0, 0.05801, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2354
0, 0.05801, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2354
0, 0.05901, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2354
0, 0.05901, 2389.12, 149.636, 2360.25, -90.1878, 2368.49, -150.881, 42.8628, 11.4281, 75.3799, 123.001, 71.7173, 89.2354
0, 0.06001, 2389.19, 149.638, 2360.29, -90.186, 2368.53, -150.88, 42.8644, 11.4297, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06001, 2389.19, 149.638, 2360.29, -90.186, 2368.53, -150.88, 42.8644, 11.4297, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06101, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06101, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06201, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06201, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06301, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06301, 2389.18, 149.638, 2360.29, -90.186, 2368.54, -150.88, 42.8643, 11.4298, 75.3817, 123.003, 71.7191, 89.2367
0, 0.06401, 2389.26, 149.639, 2360.35, -90.1839, 2368.59, -150.879, 42.8661, 11.4317, 75.3838, 123.005, 71.7213, 89.2381
0, 0.06401, 2389.26, 149.639, 2360.35, -90.1839, 2368.59, -150.879, 42.8661, 11.4317, 75.3838, 123.005, 71.7213, 89.2381
0, 0.06501, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06501, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06601, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06601, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06701, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06701, 2389.26, 149.639, 2360.35, -90.184, 2368.59, -150.879, 42.8661, 11.4318, 75.3838, 123.005, 71.7213, 89.2382
0, 0.06801, 2389.35, 149.641, 2360.41, -90.1817, 2368.65, -150.877, 42.8681, 11.4339, 75.3861, 123.007, 71.7237, 89.2397
0, 0.06801, 2389.35, 149.641, 2360.41, -90.1817, 2368.65, -150.877, 42.8681, 11.4339, 75.3861, 123.007, 71.7237, 89.2397
0, 0.06901, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.434, 75.3862, 123.007, 71.7237, 89.2398
0, 0.06901, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.434, 75.3862, 123.007, 71.7237, 89.2398
0, 0.07001, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.4339, 75.3862, 123.007, 71.7237, 89.2398
0, 0.07001, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.4339, 75.3862, 123.007, 71.7237, 89.2398
0, 0.07101, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.4339, 75.3862, 123.007, 71.7237, 89.2398
0, 0.07101, 2389.35, 149.641, 2360.41, -90.1817, 2368.66, -150.877, 42.868, 11.4339, 75.3862, 123.007, 71.7237, 89.2398
0, 0.07201, 2389.44, 149.643, 2360.47, -90.1793, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7262, 89.2414
0, 0.07201, 2389.44, 149.643, 2360.47, -90.1793, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7262, 89.2414
0, 0.07301, 2389.44, 149.643, 2360.47, -90.1794, 2368.73, -150.875, 42.87, 11.4362, 75.3886, 123.009, 71.7263, 89.2415
0, 0.07301, 2389.44, 149.643, 2360.47, -90.1794, 2368.73, -150.875, 42.87, 11.4362, 75.3886, 123.009, 71.7263, 89.2415
0, 0.07401, 2389.44, 149.643, 2360.47, -90.1794, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7263, 89.2414
0, 0.07401, 2389.44, 149.643, 2360.47, -90.1794, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7263, 89.2414
0, 0.07501, 2389.44, 149.643, 2360.47, -90.1794, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7263, 89.2415
0, 0.07501, 2389.44, 149.643, 2360.47, -90.1794, 2368.72, -150.875, 42.8701, 11.4362, 75.3886, 123.009, 71.7263, 89.2415
0, 0.07601, 2389.54, 149.646, 2360.54, -90.1768, 2368.79, -150.874, 42.8723, 11.4386, 75.3912, 123.011, 71.7289, 89.2432
0, 0.07601, 2389.54, 149.646, 2360.54, -90.1768, 2368.79, -150.874, 42.8723, 11.4386, 75.3912, 123.011, 71.7289, 89.2432
0, 0.07701, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8722, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.07701, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8722, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.07801, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8723, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.07801, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8723, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.07901, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8723, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.07901, 2389.54, 149.646, 2360.54, -90.1768, 2368.8, -150.874, 42.8723, 11.4387, 75.3912, 123.011, 71.729, 89.2433
0, 0.08001, 2389.64, 149.648, 2360.61, -90.1741, 2368.87, -150.872, 42.8746, 11.4412, 75.394, 123.014, 71.7318, 89.2451
0, 0.08001, 2389.64, 149.648, 2360.61, -90.1741, 2368.87, -150.872, 42.8746, 11.4412, 75.394, 123.014, 71.7318, 89.2451
0, 0.08101, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7319, 89.2452
0, 0.08101, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7319, 89.2452
0, 0.08201, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7318, 89.2452
0, 0.08201, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7318, 89.2452
0, 0.08301, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7318, 89.2452
0, 0.08301, 2389.64, 149.648, 2360.62, -90.1742, 2368.87, -150.872, 42.8746, 11.4413, 75.394, 123.014, 71.7318, 89.2452
0, 0.08401, 2389.75, 149.65, 2360.69, -90.1715, 2368.94, -150.87, 42.8769, 11.4438, 75.3967, 123.016, 71.7346, 89.2471
0, 0.08401, 2389.75, 149.65, 2360.69, -90.1715, 2368.94, -150.87, 42.8769, 11.4438, 75.3967, 123.016, 71.7346, 89.2471
0, 0.08501, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08501, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08601, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08601, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08701, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08701, 2389.75, 149.65, 2360.69, -90.1715, 2368.95, -150.87, 42.8769, 11.4439, 75.3967, 123.016, 71.7347, 89.2471
0, 0.08801, 2389.85, 149.653, 2360.76, -90.1688, 2369.02, -150.868, 42.8793, 11.4464, 75.3995, 123.019, 71.7375, 89.249
0, 0.08801, 2389.85, 149.653, 2360.76, -90.1688, 2369.02, -150.868, 42.8793, 11.4464, 75.3995, 123.019, 71.7375, 89.249
0, 0.08901, 2389.85, 149.653, 2360.76, -90.1689, 2369.02, -150.868, 42.8792, 11.4465, 75.3995, 123.019, 71.7376, 89.249
0, 0.08901, 2389.85, 149.653, 2360.76, -90.1689, 2369.02, -150.868, 42.8792, 11.4465, 75.3995, 123.019, 71.7376, 89.249
0, 0.09001, 2389.85, 149.653, 2360.76, -90.1688, 2369.02, -150.868, 42.8792, 11.4464, 75.3995, 123.019, 71.7376, 89.249
