hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 0.07800, 0.30874, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.07900, 0.308738, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08000, 0.308736, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08100, 0.308734, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08200, 0.308733, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08300, 0.308731, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08400, 0.308729, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08500, 0.308727, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08600, 0.308726, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08700, 0.308724, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08800, 0.308722, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.08900, 0.30872, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09000, 0.308719, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09100, 0.308717, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09200, 0.308715, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09300, 0.308713, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09400, 0.308712, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09500, 0.30871, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09600, 0.308708, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09700, 0.308707, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09800, 0.308705, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.09900, 0.308703, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10000, 0.308701, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10100, 0.3087, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10200, 0.308698, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10300, 0.308696, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10400, 0.308694, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10500, 0.308693, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10600, 0.308691, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10700, 0.308689, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10800, 0.308687, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.10900, 0.308686, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11000, 0.308684, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11100, 0.308682, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11200, 0.308681, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11300, 0.308679, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11400, 0.308677, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11500, 0.308675, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11600, 0.308674, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11700, 0.308672, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11800, 0.30867, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.11900, 0.308668, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12000, 0.308667, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12100, 0.308665, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12200, 0.308663, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12300, 0.308661, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12400, 0.30866, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12500, 0.308658, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12600, 0.308656, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12700, 0.308655, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12800, 0.308653, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.12900, 0.308651, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13000, 0.308649, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13100, 0.308648, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13200, 0.308646, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13300, 0.308644, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13400, 0.308642, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13500, 0.308641, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13600, 0.308639, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13700, 0.308637, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13800, 0.308635, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.13900, 0.308634, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14000, 0.308632, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14100, 0.30863, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14200, 0.308629, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14300, 0.308627, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14400, 0.308625, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14500, 0.308623, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14600, 0.308622, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14700, 0.30862, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14800, 0.308618, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.14900, 0.308616, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15000, 0.308615, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15100, 0.308613, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15200, 0.308611, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15300, 0.308609, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15400, 0.308608, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15500, 0.308606, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15600, 0.308604, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15700, 0.308603, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15800, 0.308601, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.15900, 0.308599, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16000, 0.308597, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16100, 0.308596, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16200, 0.308594, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16300, 0.308592, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16400, 0.30859, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16500, 0.308589, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16600, 0.308587, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16700, 0.308585, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16800, 0.308583, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.16900, 0.308582, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17000, 0.30858, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17100, 0.308578, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17200, 0.308577, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17300, 0.308575, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17400, 0.308573, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17500, 0.308571, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17600, 0.30857, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17700, 0.308568, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17800, 0.308566, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.17900, 0.308564, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18000, 0.308563, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18100, 0.308561, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18200, 0.308559, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18300, 0.308557, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18400, 0.308556, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18500, 0.308554, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18600, 0.308552, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18700, 0.308551, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18800, 0.308549, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.18900, 0.308547, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19000, 0.308545, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19100, 0.308544, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19200, 0.308542, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19300, 0.30854, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19400, 0.308538, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19500, 0.308537, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19600, 0.308535, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19700, 0.308533, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19800, 0.308531, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.19900, 0.30853, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20000, 0.308528, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20100, 0.308526, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20200, 0.308525, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20300, 0.308523, -180, 0.333333, 180, 0.333333, -180, 0, 0
