10.9658,5439.89,8.6808,5426.53,211.7226,5426.57,,
11.1128,5424.57,8.683,5425.6,213.3211,5396.65,,
11.3466,5436.89,8.8216,5439.01,215.3462,5396.07,,
11.6898,5408.34,8.851,5440.94,217.35575,5392.2,,
11.7816,5417.32,8.8708,5424.04,219.17935,5415.25,,
11.9776,5412.26,8.907,5410.3,221.2784,5416.57,,
12.2814,5415.77,9.1962,5424.13,222.95485,5416.55,,
12.4988,5406.22,9.325,5396.28,224.43165,5415.35,,
12.5166,5415.89,9.3408,5399.21,225.98505,5412.08,,
300.0188,5350.71,300.019,5351.92,314.9303,5372.71,,
300.046,5364.82,300.1896,5392.86,316.9902,5377.6,,
300.1186,5368.22,300.4854,5388.23,318.39005,5389.74,,
300.1194,5347.83,300.5332,5430.79,319.8959,5364.14,,
300.2352,5363.91,300.7758,5465.15,321.70185,5388.9,,
300.2844,5364.94,300.7882,5453.55,323.63445,5402.57,,
300.3334,5359.51,300.9742,5468.98,324.89305,5394.81,,
300.3618,5357.97,301.175,5496.62,327.0599,5403.81,,
300.4048,5346.7,301.2404,5545.11,328.8756,5363.77,,
300.425,5385.33,301.3148,5562.96,330.80185,5382.39,,
300.493,5350.96,302.2702,5570.68,332.5674,5370.53,,
300.4972,5384.93,302.2838,5606.92,334.38485,5374.76,,
300.5276,5355.58,302.3878,5606.66,335.7991,5377.56,,
300.5728,5373.99,302.5082,5598.78,337.41195,5367.98,,
300.7792,5375.73,302.6668,5629.43,339.3125,5371.62,,
301.3022,5378.62,302.7916,5632.93,341.2838,5374.1,,
301.3666,5361.49,302.8254,5653.72,342.8929,5365.01,,
301.4534,5354.57,302.9366,5670.06,344.6758,5380.7,,
301.8692,5358.69,302.9758,5678.29,346.2982,5363.55,,
301.9642,5388.21,302.9776,5705.13,347.84965,5375.61,,
302.7586,5367.18,303.0406,5686.11,349.12995,5366.24,,
302.7688,5367.01,303.1272,5710.44,351.1892,5366.64,,
303.0582,5387.71,303.1868,5710.78,353.14525,5384.4,,
303.079,5387.38,303.416,5751.66,354.9263,5358.76,,
303.107,5373.92,303.5188,5733.8,356.51335,5391.24,,
303.1082,5381,303.7482,5754.96,358.59415,5392.52,,
303.499,5349.62,303.7568,5803.35,360.55045,5390.47,,
303.5204,5353.83,303.7744,5807.5,362.50315,5391.83,,
303.5742,5361.42,303.8412,5809.64,364.49695,5381.39,,
303.593,5366.39,303.842,5878.77,365.91585,5367.14,,
303.6024,5373.86,303.8552,5879.56,367.54585,5368.37,,
304.451,5362.93,303.8698,5894.58,369.19855,5360.23,,
305.1292,5356.33,303.8802,5924.11,370.83115,5381.78,,
305.5692,5385.64,303.8838,5938.34,373.137,5356.33,,
305.6474,5370.79,303.9082,5951.2,375.4362,5368.06,,
305.7502,5353.18,304.1248,5921.33,377.1327,5395.43,,
305.8642,5350.9,304.1402,5981.2,379.0425,5394.53,,
306.0082,5352.56,304.2274,5985.29,380.4121,5362.7,,
306.1868,5362.09,304.2406,6016.76,382.87365,5386.34,,
306.195,5362.6,304.2946,6052.63,384.6527,5369.19,,
306.5722,5371.24,304.3094,6060.2,386.11735,5394.1,,
306.7468,5349.71,304.505,6059,387.91225,5357.99,,
306.8156,5366.36,304.5818,6106.59,389.4722,5369.52,,
306.8154,5366.32,304.5842,6166.67,391.3727,5381.02,,
306.8296,5365.84,304.6104,6200.55,392.81465,5355.02,,
306.8928,5346.42,304.6118,6208.02,394.3948,5359.52,,
307.0746,5376.52,304.6498,6222.95,396.67645,5360.76,,
307.0892,5383.81,304.6782,6248.92,398.5722,5356.22,,
307.2298,5382.42,304.7606,6264.52,401.1001,5389.05,,
307.7184,5351.61,304.7784,6354.48,403.4623,5381.72,,
307.7388,5351.81,304.7852,6356.71,405.67355,5385.74,,
307.7398,5380.43,304.825,6346.49,407.6971,5352.48,,
307.7426,5361.15,304.8476,6388.21,408.89295,5386.38,,
307.9018,5355.18,304.8546,6372.87,410.9936,5385.52,,
307.9748,5372.94,304.8634,6398.22,413.4232,5373.5,,
308.1076,5381.6,304.9346,6417.46,414.84985,5374.09,,
308.1648,5380.47,304.9374,6430.37,417.00455,5386.25,,
308.1764,5375.61,305.101,6453.09,419.2007,5345.97,,
308.216,5351.98,305.4242,6474.7,421.2513,5357.14,,
308.4022,5375.83,305.6204,6471.49,422.69655,5365.22,,
308.4524,5383.15,305.861,6478.5,424.519,5379.39,,
308.5102,5364.2,305.869,6509.19,426.20695,5376.23,,
308.6142,5387.37,306.021,6504.15,427.81035,5371.51,,
308.6296,5363.36,306.027,6535.76,429.36455,5365.32,,
308.6344,5349.01,306.1402,6539.36,431.88435,5381.45,,
308.6504,5350.1,306.3008,6533.15,433.32315,5360.99,,
308.674,5356.19,306.4116,6557.62,435.3731,5366.09,,
308.6826,5347.61,306.4338,6584.74,437.5629,5352.83,,
309.0262,5372.16,306.446,6583.32,440.14095,5377.3,,
309.0824,5351.92,306.459,6610.07,441.54915,5379.89,,
309.4228,5380.73,306.5012,6611.77,443.53675,5349.14,,
309.5388,5376.01,306.5746,6640.75,445.1091,5352.76,,
309.686,5386.79,306.9026,6652.6,446.2944,5345.54,,
309.7504,5357.62,306.9142,6664.74,448.3833,5352.28,,
309.766,5367.59,307.0384,6664.09,450.11015,5354.4,,
309.7478,5359.93,307.2222,6667.5,452.01065,5350.08,,
309.7816,5381.47,307.4158,6670.26,453.44655,5368.15,,
310.0508,5379.67,307.6722,6711.82,456.15105,5364.9,,
310.062,5351.83,307.7136,6723.3,457.8424,5343.37,,
310.2848,5358.22,307.7142,6729.72,460.0328,5368.19,,
310.3128,5352.3,307.7478,6736.76,461.21415,5369.84,,
310.3262,5375.68,307.8102,6731.31,462.9936,5346.39,,
310.3278,5345.93,307.8924,6742.21,464.9483,5372.4,,
310.4832,5348.06,307.9444,6765.52,466.71935,5368.26,,
310.4896,5361.55,307.9862,6787.77,468.2332,5345.16,,
310.5552,5346.97,308.017,6792.89,470.6257,5337.14,,
310.7282,5375.05,308.0292,6797.68,473.43375,5339.75,,
310.777,5382.86,308.0574,6819.82,476.13285,5362.24,,
310.9398,5367.61,308.0842,6828.22,477.9559,5370.4,,
310.942,5381.15,308.1336,6825.67,479.69815,5359.05,,
311.2068,5365.71,308.2228,6850.16,481.27645,5366.18,,
311.2192,5351.91,307.7524,6860.81,483.7534,5375.77,,
311.4078,5350.97,308.2804,6852.71,485.6051,5361.37,,
311.417,5347.99,308.264,6863.33,487.4715,5369.06,,
310.9368,5379.92,308.4146,6859.4,489.28185,5340.36,,
311.44,5362.43,308.4346,6880.61,490.8706,5341.96,,
311.4518,5347.72,308.4586,6869.34,493.0541,5371.33,,
311.6794,5374.09,308.4588,6898.01,495.1487,5340.07,,
311.7152,5346.88,308.516,6889.69,496.99555,5371.66,,
311.8316,5385.48,308.5372,6897.86,498.72525,5339.64,,
310.0708,5377.84,308.5476,6927.66,500.37655,5372.67,,
311.9512,5345.74,308.6022,6937.84,502.53125,5374.76,,
311.9984,5347.72,308.603,6953.41,504.4912,5336.46,,
312.0712,5345.44,308.7068,6962.61,506.4164,5344.91,,
312.1344,5367.62,308.738,6964.96,508.38955,5365.22,,
312.143,5385.05,308.806,6999.7,510.4936,5351.2,,
312.3756,5344.38,308.815,7014.25,512.5188,5347.47,,
312.5186,5352.5,308.9688,7002.67,513.95155,5334.12,,
312.5336,5346.63,308.9724,7010.54,515.5563,5340.81,,
312.6154,5378.65,308.974,7013.48,517.76705,5354.92,,
312.7354,5366.2,309.0568,7006.65,519.5037,5329.26,,
312.7846,5372.07,309.1262,7028.81,521.65095,5357.17,,
312.9516,5366.43,309.1326,7048.76,523.6834,5353.39,,
313.0746,5376.21,309.2432,7059.52,525.60585,5359.18,,
313.2206,5351.52,309.2532,7043.79,527.76795,5347.75,,
313.2818,5358.33,309.2676,7070.61,529.69315,5340.79,,
313.328,5367.73,309.4122,7084.56,531.4127,5359.98,,
313.2914,5375.02,309.6262,7135.72,532.8187,5369.24,,
314.2766,5384.72,309.7614,7161.63,534.4319,5339.71,,
314.2844,5346.14,309.7894,7172.2,536.3657,5366.42,,
314.3238,5359.58,309.9034,7162.26,538.59825,5329.64,,
314.8514,5367.27,309.9926,7188.18,539.96985,5362.43,,
314.9262,5349.36,310.0868,7183.51,541.5392,5360.91,,
315.0854,5344.82,310.2304,7175.54,543.15605,5333.86,,
315.125,5365.19,310.482,7194.62,544.1893,5366.04,,
315.2656,5368.34,310.6704,7204.6,545.5669,5324.69,,
315.6204,5378.12,310.692,7197.55,547.19205,5331.58,,
315.6588,5362.35,310.7354,7223.28,548.7845,5330.68,,
316.1922,5346.03,310.8502,7213.07,551.77045,5352.87,,
316.22,5356.37,310.9016,7217.42,553.1171,5349.01,,
600.0454,5320.72,600.0452,7226.39,630.2518,5338.41,,
600.0804,5303.69,600.2328,7232.33,631.9102,5333.44,,
600.1374,5316.62,600.5062,7240.29,632.9815,5312.2,,
600.14,5314.09,600.558,7241.72,634.6525,5336.09,,
600.2562,5326.78,600.8142,7236.51,636.35445,5319.44,,
600.3184,5324.04,600.8164,7216.12,637.8933,5327.06,,
600.3574,5332.22,601.217,7219.77,639.6162,5314.27,,
600.4026,5319.15,601.2406,7232.82,641.53795,5324,,
600.5234,5319.63,601.2574,7225.16,643.4415,5340.88,,
601.269,5301.96,601.3434,7223.65,644.81225,5330.32,,
601.7256,5325.57,602.2938,7231.66,646.2529,5340.85,,
602.1676,5297.33,602.3208,7223.96,648.16895,5332.02,,
602.647,5305.05,602.4058,7213.8,649.77725,5339.71,,
602.851,5312.23,602.5336,7216.81,651.43215,5336.63,,
603.541,5322.83,602.686,7225.42,653.61215,5328.34,,
604.0102,5297.59,602.8144,7237.62,655.39765,5312.88,,
604.0692,5338.5,603.0108,7220.73,657.4913,5310.86,,
604.263,5310.84,603.0142,7217.07,658.8673,5334.94,,
604.7468,5331.25,603.1046,7236.15,660.61215,5336.49,,
604.7888,5324.64,603.1114,7238.48,661.8838,5331.32,,
605.1124,5309.53,603.1242,7235.47,663.3671,5327.64,,
605.177,5335.78,603.149,7213.74,665.2533,5330.24,,
605.3118,5326.23,603.2084,7211.21,666.5304,5304.76,,
605.3768,5309.12,603.4486,7218.65,667.8203,5347.32,,
605.769,5297.29,603.5324,7221.04,669.7668,5327.82,,
605.8084,5305.04,604.618,7213.57,671.86395,5331.27,,
605.967,5324.01,604.8782,7235.02,673.6414,5314.93,,
606.1396,5329.57,604.883,7221.18,674.90755,5340.13,,
606.3206,5313.87,605.2338,7241.54,677.0771,5331.99,,
606.3378,5325.5,605.3626,7220.59,679.1286,5305.82,,
606.647,5329.37,605.4872,7231.3,681.1767,5345.34,,
606.8054,5321.22,605.6188,7230.18,682.46295,5304.19,,
606.9356,5336.73,605.7018,7227.22,684.1079,5338.64,,
607.2046,5338.26,605.8498,7219.97,686.01625,5343.64,,
607.3398,5323.45,605.9154,7234.56,687.11155,5320.93,,
607.3836,5320.15,605.9382,7216.2,688.3652,5326.13,,
607.4794,5311.02,606.1584,7214.81,690.1301,5340.62,,
607.5254,5328.47,606.167,7234.77,691.8158,5327.37,,
607.8048,5308.93,606.2378,7226.65,693.35535,5340.04,,
607.9142,5297.82,606.353,7230.24,695.0998,5317.18,,
607.9468,5334.04,606.5934,7228.59,697.07485,5312.95,,
608.1994,5303.09,606.6278,7212.95,698.90915,5332.29,,
608.403,5334.54,606.6612,7231.21,701.3755,5331.22,,
608.4066,5295.09,607.3828,7232.97,703.293,5328.56,,
608.5794,5317.53,607.4126,7230.73,705.4813,5328.85,,
609.0198,5294.53,607.413,7219.72,706.96925,5335.15,,
609.0274,5310.86,607.432,7213.31,708.3823,5337.99,,
609.1782,5314.99,607.5024,7242.02,709.65005,5304.81,,
609.2744,5337.54,607.7294,7240.17,711.37675,5306.29,,
609.339,5315.71,607.764,7226.49,713.5326,5337.96,,
609.3446,5314.16,608.1522,7217.8,715.66935,5316.85,,
609.407,5304.7,608.2444,7218.64,717.63355,5319.39,,
609.5756,5296.55,608.4576,7219.62,719.14375,5306.67,,
609.5942,5295.96,608.3648,7211.9,720.6499,5319.23,,
609.6534,5309.47,608.9494,7226.18,722.11285,5326.76,,
609.6604,5324.17,609.0618,7213.37,723.28875,5307.85,,
609.7068,5328.26,609.2002,7212.6,724.3301,5304.21,,
610.0708,5332.49,609.2164,7218.57,725.45395,5337.93,,
610.123,5306.65,609.2262,7241.62,727.6762,5304.32,,
610.1454,5312.49,609.236,7215.36,729.00835,5320.87,,
610.6716,5297.4,609.3314,7223.43,730.7238,5313.65,,
610.69,5302.18,609.4776,7242.03,732.58685,5337.02,,
610.3174,5336.09,609.7148,7215.88,733.8305,5325.4,,
610.6686,5300.74,609.8938,7214.68,736.0323,5324.34,,
610.7752,5318.26,610.0122,7226.05,737.7512,5320.23,,
611.111,5309.71,610.0986,7223.22,740.0111,5317.67,,
611.1628,5309.05,610.1212,7220.85,742.0813,5300.69,,
611.172,5301.19,610.1244,7236.03,743.7027,5327.18,,
611.1846,5330.25,610.144,7236.34,745.32985,5308.06,,
611.19,5295.2,610.4218,7224.88,746.91995,5330.79,,
611.3956,5328,610.5026,7234.59,748.622,5326.66,,
611.5548,5311.34,610.6258,7239.01,750.25835,5311.26,,
611.6504,5296.08,610.745,7222.72,752.165,5299.65,,
611.6874,5303.63,610.9322,7240.93,753.78,5309.22,,
611.7478,5296.1,611.1846,7240.13,755.3294,5315.68,,
611.797,5304.76,611.2072,7223.86,756.96565,5324.33,,
611.8532,5333.38,611.2872,7223.09,758.1936,5316.79,,
611.8648,5302.14,611.3332,7233.59,760.31505,5312.68,,
611.9726,5335.24,611.3426,7217,762.63255,5328.56,,
611.98,5318.89,611.3306,7230.95,764.55875,5303.78,,
611.7732,5316.17,611.355,7235.23,766.04165,5294.14,,
612.1794,5316.52,611.459,7216.78,767.7296,5297.57,,
612.1836,5327.13,611.4642,7224.32,768.72735,5291.09,,
612.216,5333.4,611.4842,7211.65,769.8172,5313.51,,
612.298,5312.42,611.649,7227.64,771.3757,5324.54,,
612.325,5302.79,611.771,7220.9,773.26745,5325.37,,
612.3484,5318.67,611.908,7216.32,775.61825,5319.16,,
612.4746,5336.44,611.9106,7223.49,777.6545,5291.22,,
612.4812,5296.01,611.9198,7224.04,779.72415,5302.13,,
612.5994,5328.39,611.9244,7241.22,781.53155,5290.35,,
612.639,5302.34,611.9408,7229.16,783.4717,5309.33,,
612.9496,5295.23,611.947,7232.14,785.19335,5326.09,,
613.2156,5318.29,612.072,7218.91,786.6315,5301.14,,
613.2312,5321.54,612.0802,7212.95,787.70525,5298.76,,
613.2116,5330.07,612.1156,7210.95,789.27485,5285.06,,
613.2922,5307.71,612.1828,7229.05,790.95065,5286.25,,
613.3382,5320.2,612.1912,7235.08,793.17375,5326.23,,
613.4224,5318.06,612.197,7231.58,795.3693,5313.18,,
613.562,5309.1,612.2332,7231.77,797.5927,5299.54,,
613.583,5301.61,612.2394,7231.61,799.08145,5286.47,,
613.6042,5320.79,612.239,7213.25,801.31885,5313.56,,
613.6686,5298.76,612.3036,7230.38,802.72165,5314.82,,
613.9718,5314.26,612.3134,7232.91,804.7744,5324.67,,
614.1512,5296.25,612.3506,7217.7,806.4593,5314.54,,
614.549,5324.83,612.4556,7217.27,808.3136,5301.35,,
614.6408,5293.67,612.476,7219.24,810.2144,5291.48,,
614.7134,5308.13,612.4828,7225.18,811.9462,5314.47,,
614.7196,5296.24,612.5072,7222.2,813.761,5313.65,,
614.7632,5315.01,612.5282,7237.92,815.60275,5288.02,,
614.8574,5294.17,612.689,7222.62,817.56615,5282.46,,
615.0294,5303.79,612.8036,7239.36,819.59115,5286.71,,
615.059,5309.11,612.864,7231.3,821.0239,5279.47,,
615.138,5318.81,612.7136,7235.52,822.46975,5293.88,,
615.4614,5311.98,612.8992,7236.67,823.89475,5298.68,,
615.4902,5324.49,613.5532,7214.97,825.85545,5301.91,,
615.561,5314.6,612.315,7214.71,827.4472,5280.53,,
615.554,5309.88,613.6104,7226.69,828.6602,5280.57,,
615.8026,5303.25,613.629,7211.96,829.85375,5303.18,,
615.8188,5316.17,613.681,7228.18,831.8876,5285.93,,
615.8876,5300.95,613.7226,7220.26,833.9081,5306.96,,
615.9294,5305.12,613.727,7225.63,835.3802,5300.78,,
616.9024,5303.61,613.7462,7229.46,837.2364,5287.07,,
616.9064,5306.98,613.886,7218.98,838.52905,5317.5,,
617.024,5312.31,614.0488,7236.93,840.2678,5288.37,,
617.2412,5301.74,614.6606,7227.75,842.01305,5303.5,,
617.2412,5322.33,614.6632,7212.64,843.51335,5307.71,,
617.2418,5333.84,614.7214,7225.99,845.25705,5302.02,,
617.592,5329.45,614.862,7222.94,847.51255,5311.24,,
618.1408,5321.93,615.2248,7237.42,848.7932,5302.5,,
618.1962,5311.79,615.2316,7233.41,850.47305,5281.8,,
900.0668,5290.05,900.0658,7196.82,945.1764,5265.44,,
900.1164,5274.99,900.2508,7202.29,946.97555,5291.77,,
900.1594,5255.6,900.5432,7196.77,948.79335,5274.44,,
900.16,5265.99,900.5896,7203.05,950.39195,5264.23,,
900.2896,5267.35,900.8572,7184.54,951.77545,5265.89,,
900.3382,5283.73,900.8576,7181.03,953.9621,5277.96,,
900.3828,5279.22,901.2078,7187.21,955.83155,5279.28,,
900.4214,5278.97,901.2898,7199.3,957.14985,5284.61,,
900.4956,5287.19,901.2942,7181.57,959.1626,5258.74,,
900.8996,5263.84,901.3562,7175.96,960.66995,5296.5,,
900.9216,5270.95,902.3138,7180.55,962.4839,5290.27,,
901.351,5284.05,902.3564,7194.79,964.65225,5286.24,,
902.0974,5283.51,902.419,7200.8,966.2566,5294.69,,
902.504,5273.53,902.5506,7186.74,967.42915,5257.79,,
902.6466,5257.56,902.7056,7185.83,968.81985,5280.38,,
903.4942,5280.14,902.8436,7175.83,969.9412,5258.52,,
903.7668,5270.25,903.018,7178.7,972.06095,5289.34,,
903.8402,5250.62,903.028,7186.34,974.21105,5279,,
904.0384,5248.4,903.1106,7192.57,975.7783,5294.37,,
904.2916,5260.01,903.126,7177.21,977.2889,5284.26,,
904.395,5265.31,903.1444,7190.41,979.37105,5295.58,,
904.5774,5284.45,903.1954,7175.01,981.3447,5279.08,,
904.9302,5260.11,903.318,7175.04,983.63235,5281.08,,
904.9358,5263.12,903.6236,7204.19,985.5159,5258.61,,
905.1746,5251.95,903.7594,7195.46,987.02915,5290.76,,
905.3334,5269.37,904.3826,7186.4,988.806,5257.1,,
905.409,5288.24,904.591,7196.52,990.4248,5266.32,,
905.4592,5257.51,904.6038,7206.22,992.774,5271.76,,
905.5598,5253.08,904.7416,7192.26,994.7065,5290.31,,
905.7824,5265.53,904.903,7193,996.57875,5285.57,,
905.8158,5273.95,905.3688,7184.81,998.71095,5251.33,,
906.0516,5258.49,905.39,7191.36,999.8735,5251.85,,
906.102,5261.39,905.5688,7190.43,1001.53545,5288.86,,
906.5642,5255.78,905.647,7202.59,1003.6593,5283.42,,
906.8932,5284.32,905.6518,7182.21,1005.3843,5266.28,,
907.1242,5255.2,905.7256,7188.87,1007.46285,5267.65,,
907.1736,5255.63,905.8632,7198.87,1009.1073,5281.53,,
907.2456,5256.53,905.8734,7194.9,1010.46855,5262.81,,
907.5092,5262.45,905.9618,7184.18,1011.7559,5271.42,,
907.8204,5272.05,905.9686,7205.36,1013.91525,5272.46,,
907.8354,5274.55,906.1826,7194.01,1015.59925,5284.29,,
907.8964,5259.43,906.3718,7178.04,1017.31125,5265.25,,
907.9904,5262.36,906.3994,7198.04,1018.8103,5273.04,,
908.0108,5284.41,906.6868,7188.68,1020.82635,5256.42,,
908.3922,5284.66,907.0074,7174.68,1022.6738,5267.91,,
908.6444,5272.8,907.2086,7206.01,1024.16675,5261.55,,
908.87,5284.12,907.2108,7197.45,1025.8128,5287.57,,
