hour, t(sec), V1, VAngle1, VN, VNAngle, I1, IAngle1, IN, INAngle
0, 0.03501, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03601, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03601, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03701, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03701, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03801, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03801, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03901, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.03901, 2375.02, 28.429, 2375.02, 28.429, 63.5844, 174.533, 63.5844, 174.533
0, 0.04001, 2374.98, 28.4282, 2374.98, 28.4282, 63.5833, 174.532, 63.5833, 174.532
0, 0.04001, 2374.98, 28.4282, 2374.98, 28.4282, 63.5833, 174.532, 63.5833, 174.532
0, 0.04101, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04101, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04201, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04201, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04301, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04301, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04401, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04401, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04501, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04501, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04601, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04601, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04701, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04701, 2374.98, 28.4283, 2374.98, 28.4283, 63.5834, 174.532, 63.5834, 174.532
0, 0.04801, 2374.94, 28.4275, 2374.94, 28.4275, 63.5823, 174.531, 63.5823, 174.531
0, 0.04801, 2374.94, 28.4275, 2374.94, 28.4275, 63.5823, 174.531, 63.5823, 174.531
0, 0.04901, 2374.94, 28.4276, 2374.94, 28.4276, 63.5824, 174.531, 63.5824, 174.531
0, 0.04901, 2374.94, 28.4276, 2374.94, 28.4276, 63.5824, 174.531, 63.5824, 174.531
0, 0.05001, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05001, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05000, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05000, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05000, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05101, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05101, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05201, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05201, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05301, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05301, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05401, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05401, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05501, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05501, 2374.94, 28.4275, 2374.94, 28.4275, 63.5824, 174.531, 63.5824, 174.531
0, 0.05601, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05601, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05701, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05701, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05801, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05801, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05901, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.05901, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06001, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06001, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06101, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06101, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06201, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06201, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06301, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06301, 2374.91, 28.4269, 2374.91, 28.4269, 63.5814, 174.531, 63.5814, 174.531
0, 0.06401, 2374.88, 28.4263, 2374.88, 28.4263, 63.5807, 174.53, 63.5807, 174.53
0, 0.06401, 2374.88, 28.4263, 2374.88, 28.4263, 63.5807, 174.53, 63.5807, 174.53
0, 0.06501, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06501, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06601, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06601, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06701, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06701, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06801, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06801, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06901, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.06901, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.07001, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.07001, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.07101, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.07101, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.07201, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07201, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07301, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07301, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07401, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07401, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07501, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07501, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07601, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07601, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07701, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07701, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07801, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07801, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07901, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.07901, 2374.87, 28.4262, 2374.87, 28.4262, 63.5804, 174.53, 63.5804, 174.53
0, 0.08001, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08001, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08101, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08101, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08201, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08201, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08301, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08301, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08401, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08401, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08501, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08501, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08601, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08601, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08701, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08701, 2374.88, 28.4264, 2374.88, 28.4264, 63.5807, 174.53, 63.5807, 174.53
0, 0.08801, 2374.92, 28.427, 2374.92, 28.427, 63.5817, 174.531, 63.5817, 174.531
0, 0.08801, 2374.92, 28.427, 2374.92, 28.427, 63.5817, 174.531, 63.5817, 174.531
0, 0.08901, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.08901, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09001, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09001, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09101, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09101, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09201, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09201, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09301, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09301, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09401, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09401, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09501, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09501, 2374.92, 28.427, 2374.92, 28.427, 63.5816, 174.531, 63.5816, 174.531
0, 0.09601, 2374.97, 28.428, 2374.97, 28.428, 63.583, 174.532, 63.583, 174.532
0, 0.09601, 2374.97, 28.428, 2374.97, 28.428, 63.583, 174.532, 63.583, 174.532
0, 0.09701, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.09701, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.09801, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.09801, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.09901, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.09901, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10001, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10001, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10101, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10101, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10201, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10201, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10301, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10301, 2374.96, 28.428, 2374.96, 28.428, 63.5829, 174.532, 63.5829, 174.532
0, 0.10401, 2375.03, 28.4292, 2375.03, 28.4292, 63.5847, 174.533, 63.5847, 174.533
0, 0.10401, 2375.03, 28.4292, 2375.03, 28.4292, 63.5847, 174.533, 63.5847, 174.533
0, 0.10501, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10501, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10601, 2375.03, 28.4292, 2375.03, 28.4292, 63.5846, 174.533, 63.5846, 174.533
0, 0.10601, 2375.03, 28.4292, 2375.03, 28.4292, 63.5846, 174.533, 63.5846, 174.533
0, 0.10701, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10701, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10801, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10801, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10901, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.10901, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.11001, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.11001, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.11101, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.11101, 2375.03, 28.4291, 2375.03, 28.4291, 63.5846, 174.533, 63.5846, 174.533
0, 0.11201, 2375.12, 28.4308, 2375.12, 28.4308, 63.587, 174.535, 63.587, 174.535
0, 0.11201, 2375.12, 28.4308, 2375.12, 28.4308, 63.587, 174.535, 63.587, 174.535
0, 0.11301, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11301, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11401, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11401, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11501, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11501, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11601, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11601, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11701, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11701, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11801, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11801, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11901, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.11901, 2375.11, 28.4308, 2375.11, 28.4308, 63.5869, 174.535, 63.5869, 174.535
0, 0.12000, 2375.23, 28.433, 2375.23, 28.433, 63.5901, 174.537, 63.5901, 174.537
0, 0.12000, 2375.23, 28.433, 2375.23, 28.433, 63.5901, 174.537, 63.5901, 174.537
0, 0.12001, 2375.22, 28.4329, 2375.22, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12001, 2375.22, 28.4329, 2375.22, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12101, 2375.23, 28.433, 2375.23, 28.433, 63.5899, 174.537, 63.5899, 174.537
0, 0.12101, 2375.23, 28.433, 2375.23, 28.433, 63.5899, 174.537, 63.5899, 174.537
0, 0.12201, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12201, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12301, 2375.23, 28.433, 2375.23, 28.433, 63.5899, 174.537, 63.5899, 174.537
0, 0.12301, 2375.23, 28.433, 2375.23, 28.433, 63.5899, 174.537, 63.5899, 174.537
0, 0.12401, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12401, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12501, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12501, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
0, 0.12601, 2375.23, 28.4329, 2375.23, 28.4329, 63.5899, 174.537, 63.5899, 174.537
