hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
0, 0.04701, 293, 180, 0, 0
0, 0.04801, 292.999, -180, 0, 0
0, 0.04801, 292.999, -180, 0, 0
0, 0.04901, 293, -180, 0, 0
0, 0.04901, 293, -180, 0, 0
0, 0.05001, 293, 180, 0, 0
0, 0.05001, 293, 180, 0, 0
0, 0.05000, 293, -180, 0, 0
0, 0.05000, 293, 180, 0, 0
0, 0.05000, 293, 180, 0, 0
0, 0.05101, 293, -180, 0, 0
0, 0.05101, 293, -180, 0, 0
0, 0.05201, 293, 180, 0, 0
0, 0.05201, 293, 180, 0, 0
0, 0.05301, 293, -180, 0, 0
0, 0.05301, 293, -180, 0, 0
0, 0.05401, 293, 180, 0, 0
0, 0.05401, 293, 180, 0, 0
0, 0.05501, 293, -180, 0, 0
0, 0.05501, 293, -180, 0, 0
0, 0.05601, 292.999, -180, 0, 0
0, 0.05601, 292.999, -180, 0, 0
0, 0.05701, 293, -180, 0, 0
0, 0.05701, 293, -180, 0, 0
0, 0.05801, 293, 180, 0, 0
0, 0.05801, 293, 180, 0, 0
0, 0.05901, 293, -180, 0, 0
0, 0.05901, 293, -180, 0, 0
0, 0.06001, 293, 180, 0, 0
0, 0.06001, 293, 180, 0, 0
0, 0.06101, 293, 180, 0, 0
0, 0.06101, 293, 180, 0, 0
0, 0.06201, 293, -180, 0, 0
0, 0.06201, 293, -180, 0, 0
0, 0.06301, 293, 180, 0, 0
0, 0.06301, 293, 180, 0, 0
0, 0.06401, 292.999, -180, 0, 0
0, 0.06401, 292.999, -180, 0, 0
0, 0.06501, 293, -180, 0, 0
0, 0.06501, 293, -180, 0, 0
0, 0.06601, 293, 180, 0, 0
0, 0.06601, 293, 180, 0, 0
0, 0.06701, 293, -180, 0, 0
0, 0.06701, 293, -180, 0, 0
0, 0.06801, 293, 180, 0, 0
0, 0.06801, 293, 180, 0, 0
0, 0.06901, 293, 180, 0, 0
0, 0.06901, 293, 180, 0, 0
0, 0.07001, 293, -180, 0, 0
0, 0.07001, 293, -180, 0, 0
0, 0.07101, 293, 180, 0, 0
0, 0.07101, 293, 180, 0, 0
0, 0.07201, 293, -180, 0, 0
0, 0.07201, 293, -180, 0, 0
0, 0.07301, 293, -180, 0, 0
0, 0.07301, 293, -180, 0, 0
0, 0.07401, 293, 180, 0, 0
0, 0.07401, 293, 180, 0, 0
0, 0.07501, 293, -180, 0, 0
0, 0.07501, 293, -180, 0, 0
0, 0.07601, 293, 180, 0, 0
0, 0.07601, 293, 180, 0, 0
0, 0.07701, 293, 180, 0, 0
0, 0.07701, 293, 180, 0, 0
0, 0.07801, 293, -180, 0, 0
0, 0.07801, 293, -180, 0, 0
0, 0.07901, 293, 180, 0, 0
0, 0.07901, 293, 180, 0, 0
0, 0.08001, 293, 180, 0, 0
0, 0.08001, 293, 180, 0, 0
0, 0.08101, 293, 180, 0, 0
0, 0.08101, 293, 180, 0, 0
0, 0.08201, 293, -180, 0, 0
0, 0.08201, 293, -180, 0, 0
0, 0.08301, 293, 180, 0, 0
0, 0.08301, 293, 180, 0, 0
0, 0.08401, 293, -180, 0, 0
0, 0.08401, 293, -180, 0, 0
0, 0.08501, 293, -180, 0, 0
0, 0.08501, 293, -180, 0, 0
0, 0.08601, 293, 180, 0, 0
0, 0.08601, 293, 180, 0, 0
0, 0.08701, 293, -180, 0, 0
0, 0.08701, 293, -180, 0, 0
0, 0.08801, 293.001, 180, 0, 0
0, 0.08801, 293.001, 180, 0, 0
0, 0.08901, 293, 180, 0, 0
0, 0.08901, 293, 180, 0, 0
0, 0.09001, 293, -180, 0, 0
0, 0.09001, 293, -180, 0, 0
0, 0.09101, 293, 180, 0, 0
0, 0.09101, 293, 180, 0, 0
0, 0.09201, 293, -180, 0, 0
0, 0.09201, 293, -180, 0, 0
0, 0.09301, 293, -180, 0, 0
0, 0.09301, 293, -180, 0, 0
0, 0.09401, 293, 180, 0, 0
0, 0.09401, 293, 180, 0, 0
0, 0.09501, 293, -180, 0, 0
0, 0.09501, 293, -180, 0, 0
0, 0.09601, 293.001, 180, 0, 0
0, 0.09601, 293.001, 180, 0, 0
0, 0.09701, 293, 180, 0, 0
0, 0.09701, 293, 180, 0, 0
0, 0.09801, 293, -180, 0, 0
0, 0.09801, 293, -180, 0, 0
0, 0.09901, 293, 180, 0, 0
0, 0.09901, 293, 180, 0, 0
0, 0.10001, 293, -180, 0, 0
0, 0.10001, 293, -180, 0, 0
0, 0.10101, 293, -180, 0, 0
0, 0.10101, 293, -180, 0, 0
0, 0.10201, 293, 180, 0, 0
0, 0.10201, 293, 180, 0, 0
0, 0.10301, 293, -180, 0, 0
0, 0.10301, 293, -180, 0, 0
0, 0.10401, 293.002, 180, 0, 0
0, 0.10401, 293.002, 180, 0, 0
0, 0.10501, 293, 180, 0, 0
0, 0.10501, 293, 180, 0, 0
0, 0.10601, 293, -180, 0, 0
0, 0.10601, 293, -180, 0, 0
0, 0.10701, 293, 180, 0, 0
0, 0.10701, 293, 180, 0, 0
0, 0.10801, 293, -180, 0, 0
0, 0.10801, 293, -180, 0, 0
0, 0.10901, 293, -180, 0, 0
0, 0.10901, 293, -180, 0, 0
0, 0.11001, 293, 180, 0, 0
0, 0.11001, 293, 180, 0, 0
0, 0.11101, 293, -180, 0, 0
0, 0.11101, 293, -180, 0, 0
0, 0.11201, 293.002, 180, 0, 0
0, 0.11201, 293.002, 180, 0, 0
0, 0.11301, 293, 180, 0, 0
0, 0.11301, 293, 180, 0, 0
0, 0.11401, 293, -180, 0, 0
0, 0.11401, 293, -180, 0, 0
0, 0.11501, 293, 180, 0, 0
0, 0.11501, 293, 180, 0, 0
0, 0.11601, 293, -180, 0, 0
0, 0.11601, 293, -180, 0, 0
0, 0.11701, 293, -180, 0, 0
0, 0.11701, 293, -180, 0, 0
0, 0.11801, 293, 180, 0, 0
0, 0.11801, 293, 180, 0, 0
0, 0.11901, 293, -180, 0, 0
0, 0.11901, 293, -180, 0, 0
0, 0.12000, 293.003, 180, 0, 0
0, 0.12000, 293.003, 180, 0, 0
0, 0.12001, 293, 180, 0, 0
0, 0.12001, 293, 180, 0, 0
0, 0.12101, 293, -180, 0, 0
0, 0.12101, 293, -180, 0, 0
0, 0.12201, 293, 180, 0, 0
0, 0.12201, 293, 180, 0, 0
0, 0.12301, 293, -180, 0, 0
0, 0.12301, 293, -180, 0, 0
0, 0.12401, 293, -180, 0, 0
0, 0.12401, 293, -180, 0, 0
0, 0.12501, 293, 180, 0, 0
0, 0.12501, 293, 180, 0, 0
0, 0.12601, 293, -180, 0, 0
0, 0.12601, 293, -180, 0, 0
0, 0.12701, 293, 180, 0, 0
0, 0.12701, 293, 180, 0, 0
0, 0.12801, 293.003, 180, 0, 0
0, 0.12801, 293.003, 180, 0, 0
0, 0.12901, 293, 180, 0, 0
0, 0.12901, 293, 180, 0, 0
0, 0.13001, 293, -180, 0, 0
0, 0.13001, 293, -180, 0, 0
0, 0.13101, 293, 180, 0, 0
0, 0.13101, 293, 180, 0, 0
0, 0.13201, 293, -180, 0, 0
0, 0.13201, 293, -180, 0, 0
0, 0.13301, 293, -180, 0, 0
0, 0.13301, 293, -180, 0, 0
0, 0.13401, 293, 180, 0, 0
0, 0.13401, 293, 180, 0, 0
0, 0.13501, 293, -180, 0, 0
0, 0.13501, 293, -180, 0, 0
0, 0.13601, 293.004, 180, 0, 0
0, 0.13601, 293.004, 180, 0, 0
0, 0.13701, 293, 180, 0, 0
0, 0.13701, 293, 180, 0, 0
0, 0.13801, 293, -180, 0, 0
0, 0.13801, 293, -180, 0, 0
0, 0.13901, 293, 180, 0, 0
0, 0.13901, 293, 180, 0, 0
0, 0.14001, 293, -180, 0, 0
0, 0.14001, 293, -180, 0, 0
0, 0.14101, 293, -180, 0, 0
0, 0.14101, 293, -180, 0, 0
0, 0.14201, 293, 180, 0, 0
0, 0.14201, 293, 180, 0, 0
0, 0.14301, 293, -180, 0, 0
0, 0.14301, 293, -180, 0, 0
0, 0.14401, 293.004, 180, 0, 0
0, 0.14401, 293.004, 180, 0, 0
0, 0.14501, 293, 180, 0, 0
0, 0.14501, 293, 180, 0, 0
0, 0.14601, 293, -180, 0, 0
0, 0.14601, 293, -180, 0, 0
0, 0.14701, 293, 180, 0, 0
0, 0.14701, 293, 180, 0, 0
0, 0.14801, 293, -180, 0, 0
0, 0.14801, 293, -180, 0, 0
0, 0.14901, 293, -180, 0, 0
0, 0.14901, 293, -180, 0, 0
0, 0.15001, 293, 180, 0, 0
0, 0.15001, 293, 180, 0, 0
0, 0.15101, 293, -180, 0, 0
0, 0.15101, 293, -180, 0, 0
0, 0.15201, 293.004, 180, 0, 0
0, 0.15201, 293.004, 180, 0, 0
0, 0.15301, 293, 180, 0, 0
0, 0.15301, 293, 180, 0, 0
0, 0.15401, 293, -180, 0, 0
0, 0.15401, 293, -180, 0, 0
0, 0.15501, 293, 180, 0, 0
0, 0.15501, 293, 180, 0, 0
0, 0.15601, 293, -180, 0, 0
0, 0.15601, 293, -180, 0, 0
0, 0.15701, 293, -180, 0, 0
0, 0.15701, 293, -180, 0, 0
0, 0.15801, 293, 180, 0, 0
0, 0.15801, 293, 180, 0, 0
0, 0.15901, 293, -180, 0, 0
0, 0.15901, 293, -180, 0, 0
0, 0.16001, 293.004, 180, 0, 0
0, 0.16001, 293.004, 180, 0, 0
0, 0.16000, 293, 180, 0, 0
0, 0.16101, 293, -180, 0, 0
0, 0.16101, 293, -180, 0, 0
0, 0.16201, 293, 180, 0, 0
0, 0.16201, 293, 180, 0, 0
0, 0.16301, 293, -180, 0, 0
0, 0.16301, 293, -180, 0, 0
0, 0.16401, 293, -180, 0, 0
0, 0.16401, 293, -180, 0, 0
0, 0.16501, 293, 180, 0, 0
0, 0.16501, 293, 180, 0, 0
0, 0.16601, 293, -180, 0, 0
0, 0.16601, 293, -180, 0, 0
0, 0.16701, 293, 180, 0, 0
0, 0.16701, 293, 180, 0, 0
0, 0.16801, 293.004, 180, 0, 0
0, 0.16801, 293.004, 180, 0, 0
0, 0.16901, 293, 180, 0, 0
0, 0.16901, 293, 180, 0, 0
0, 0.17001, 293, -180, 0, 0
0, 0.17001, 293, -180, 0, 0
0, 0.17101, 293, 180, 0, 0
0, 0.17101, 293, 180, 0, 0
0, 0.17201, 293, -180, 0, 0
0, 0.17201, 293, -180, 0, 0
0, 0.17301, 293, -180, 0, 0
0, 0.17301, 293, -180, 0, 0
0, 0.17401, 293, 180, 0, 0
0, 0.17401, 293, 180, 0, 0
0, 0.17501, 293, -180, 0, 0
0, 0.17501, 293, -180, 0, 0
0, 0.17601, 293.004, 180, 0, 0
0, 0.17601, 293.004, 180, 0, 0
0, 0.17701, 293, 180, 0, 0
0, 0.17701, 293, 180, 0, 0
0, 0.17801, 293, -180, 0, 0
0, 0.17801, 293, -180, 0, 0
0, 0.17901, 293, 180, 0, 0
0, 0.17901, 293, 180, 0, 0
0, 0.18001, 293, -180, 0, 0
0, 0.18001, 293, -180, 0, 0
0, 0.18101, 293, -180, 0, 0
0, 0.18101, 293, -180, 0, 0
0, 0.18201, 293, 180, 0, 0
0, 0.18201, 293, 180, 0, 0
0, 0.18301, 293, -180, 0, 0
0, 0.18301, 293, -180, 0, 0
0, 0.18401, 293.004, 180, 0, 0
0, 0.18401, 293.004, 180, 0, 0
0, 0.18501, 293, 180, 0, 0
0, 0.18501, 293, 180, 0, 0
0, 0.18601, 293, -180, 0, 0
0, 0.18601, 293, -180, 0, 0
0, 0.18701, 293, 180, 0, 0
0, 0.18701, 293, 180, 0, 0
0, 0.18801, 293, -180, 0, 0
0, 0.18801, 293, -180, 0, 0
0, 0.18901, 293, -180, 0, 0
0, 0.18901, 293, -180, 0, 0
0, 0.19001, 293, 180, 0, 0
0, 0.19001, 293, 180, 0, 0
0, 0.19101, 293, -180, 0, 0
0, 0.19101, 293, -180, 0, 0
0, 0.19201, 293.004, 180, 0, 0
0, 0.19201, 293.004, 180, 0, 0
0, 0.19301, 293, 180, 0, 0
0, 0.19301, 293, 180, 0, 0
0, 0.19401, 293, -180, 0, 0
0, 0.19401, 293, -180, 0, 0
0, 0.19501, 293, 180, 0, 0
0, 0.19501, 293, 180, 0, 0
0, 0.19601, 293, -180, 0, 0
0, 0.19601, 293, -180, 0, 0
0, 0.19701, 293, -180, 0, 0
0, 0.19701, 293, -180, 0, 0
0, 0.19801, 293, 180, 0, 0
0, 0.19801, 293, 180, 0, 0
0, 0.19901, 293, -180, 0, 0
0, 0.19901, 293, -180, 0, 0
0, 0.20001, 293.004, 180, 0, 0
0, 0.20001, 293.004, 180, 0, 0
0, 0.20101, 293, 180, 0, 0
0, 0.20101, 293, 180, 0, 0
0, 0.20201, 293, -180, 0, 0
0, 0.20201, 293, -180, 0, 0
0, 0.20301, 293, 180, 0, 0
0, 0.20301, 293, 180, 0, 0
0, 0.20401, 293, -180, 0, 0
0, 0.20401, 293, -180, 0, 0
0, 0.20501, 293, -180, 0, 0
0, 0.20501, 293, -180, 0, 0
0, 0.20601, 293, 180, 0, 0
0, 0.20601, 293, 180, 0, 0
0, 0.20701, 293, -180, 0, 0
0, 0.20701, 293, -180, 0, 0
0, 0.20801, 293.003, 180, 0, 0
0, 0.20801, 293.003, 180, 0, 0
0, 0.20901, 293, 180, 0, 0
0, 0.20901, 293, 180, 0, 0
0, 0.21001, 293, -180, 0, 0
0, 0.21001, 293, -180, 0, 0
0, 0.21101, 293, 180, 0, 0
0, 0.21101, 293, 180, 0, 0
0, 0.21201, 293, -180, 0, 0
0, 0.21201, 293, -180, 0, 0
0, 0.21301, 293, -180, 0, 0
0, 0.21301, 293, -180, 0, 0
0, 0.21401, 293, 180, 0, 0
0, 0.21401, 293, 180, 0, 0
0, 0.21501, 293, -180, 0, 0
0, 0.21501, 293, -180, 0, 0
0, 0.21601, 293.003, 180, 0, 0
0, 0.21601, 293.003, 180, 0, 0
0, 0.21701, 293, 180, 0, 0
0, 0.21701, 293, 180, 0, 0
0, 0.21801, 293, -180, 0, 0
0, 0.21801, 293, -180, 0, 0
0, 0.21901, 293, 180, 0, 0
0, 0.21901, 293, 180, 0, 0
0, 0.22001, 293, -180, 0, 0
0, 0.22001, 293, -180, 0, 0
0, 0.22000, 293, -180, 0, 0
0, 0.22000, 293, -180, 0, 0
0, 0.22101, 293, 180, 0, 0
0, 0.22101, 293, 180, 0, 0
0, 0.22201, 293, -180, 0, 0
0, 0.22201, 293, -180, 0, 0
0, 0.22301, 293, 180, 0, 0
0, 0.22301, 293, 180, 0, 0
0, 0.22401, 293.003, 180, 0, 0
0, 0.22401, 293.003, 180, 0, 0
0, 0.22501, 293, 180, 0, 0
0, 0.22501, 293, 180, 0, 0
0, 0.22601, 293, -180, 0, 0
0, 0.22601, 293, -180, 0, 0
0, 0.22701, 293, 180, 0, 0
0, 0.22701, 293, 180, 0, 0
0, 0.22801, 293, -180, 0, 0
0, 0.22801, 293, -180, 0, 0
0, 0.22901, 293, -180, 0, 0
0, 0.22901, 293, -180, 0, 0
0, 0.23001, 293, 180, 0, 0
0, 0.23001, 293, 180, 0, 0
0, 0.23000, 293, -180, 0, 0
0, 0.23000, 293, 180, 0, 0
0, 0.23000, 293, -180, 0, 0
0, 0.23101, 293, 180, 0, 0
0, 0.23101, 293, 180, 0, 0
0, 0.23201, 293.003, 180, 0, 0
0, 0.23201, 293.003, 180, 0, 0
0, 0.23301, 293, 180, 0, 0
0, 0.23301, 293, 180, 0, 0
0, 0.23401, 293, -180, 0, 0
0, 0.23401, 293, -180, 0, 0
0, 0.23501, 293, 180, 0, 0
0, 0.23501, 293, 180, 0, 0
0, 0.23601, 293, -180, 0, 0
0, 0.23601, 293, -180, 0, 0
0, 0.23701, 293, -180, 0, 0
0, 0.23701, 293, -180, 0, 0
0, 0.23801, 293, 180, 0, 0
0, 0.23801, 293, 180, 0, 0
0, 0.23901, 293, -180, 0, 0
0, 0.23901, 293, -180, 0, 0
0, 0.24000, 293.002, 180, 0, 0
0, 0.24001, 269.995, -179.996, 0, 0
0, 0.24001, 269.995, -179.996, 0, 0
0, 0.24101, 270.005, 179.999, 0, 0
0, 0.24101, 270.005, 179.999, 0, 0
0, 0.24201, 269.998, -180, 0, 0
0, 0.24201, 269.998, -180, 0, 0
0, 0.24301, 270.001, -180, 0, 0
0, 0.24301, 270.001, -180, 0, 0
0, 0.24401, 270, 180, 0, 0
0, 0.24401, 270, 180, 0, 0
0, 0.24501, 270, -180, 0, 0
0, 0.24501, 270, -180, 0, 0
0, 0.24601, 270, 180, 0, 0
0, 0.24601, 270, 180, 0, 0
0, 0.24701, 270, -180, 0, 0
0, 0.24701, 270, -180, 0, 0
0, 0.24801, 270.002, 180, 0, 0
0, 0.24801, 270.002, 180, 0, 0
0, 0.24901, 270, 180, 0, 0
0, 0.24901, 270, 180, 0, 0
0, 0.25001, 270, -180, 0, 0
0, 0.25001, 270, -180, 0, 0
0, 0.25101, 270, 180, 0, 0
0, 0.25101, 270, 180, 0, 0
0, 0.25201, 270, -180, 0, 0
0, 0.25201, 270, -180, 0, 0
0, 0.25301, 270, -180, 0, 0
0, 0.25301, 270, -180, 0, 0
0, 0.25401, 270, 180, 0, 0
0, 0.25401, 270, 180, 0, 0
0, 0.25501, 270, -180, 0, 0
0, 0.25501, 270, -180, 0, 0
0, 0.25601, 270.003, 180, 0, 0
0, 0.25601, 270.003, 180, 0, 0
0, 0.25701, 270, 180, 0, 0
0, 0.25701, 270, 180, 0, 0
0, 0.25801, 270, -180, 0, 0
0, 0.25801, 270, -180, 0, 0
0, 0.25901, 270, 180, 0, 0
0, 0.25901, 270, 180, 0, 0
0, 0.26001, 270, -180, 0, 0
0, 0.26001, 270, -180, 0, 0
0, 0.26101, 270, -180, 0, 0
0, 0.26101, 270, -180, 0, 0
0, 0.26201, 270, 180, 0, 0
0, 0.26201, 270, 180, 0, 0
0, 0.26301, 270, -180, 0, 0
0, 0.26301, 270, -180, 0, 0
0, 0.26401, 270.003, 180, 0, 0
0, 0.26401, 270.003, 180, 0, 0
0, 0.26501, 270, 180, 0, 0
0, 0.26501, 270, 180, 0, 0
0, 0.26601, 270, -180, 0, 0
0, 0.26601, 270, -180, 0, 0
0, 0.26701, 270, 180, 0, 0
0, 0.26701, 270, 180, 0, 0
0, 0.26801, 270, -180, 0, 0
0, 0.26801, 270, -180, 0, 0
0, 0.26901, 270, -180, 0, 0
0, 0.26901, 270, -180, 0, 0
0, 0.27001, 270, 180, 0, 0
0, 0.27001, 270, 180, 0, 0
0, 0.27101, 270, -180, 0, 0
0, 0.27101, 270, -180, 0, 0
0, 0.27201, 270.002, 180, 0, 0
0, 0.27201, 270.002, 180, 0, 0
0, 0.27301, 270, 180, 0, 0
0, 0.27301, 270, 180, 0, 0
0, 0.27401, 270, -180, 0, 0
0, 0.27401, 270, -180, 0, 0
0, 0.27501, 270, 180, 0, 0
0, 0.27501, 270, 180, 0, 0
0, 0.27601, 270, -180, 0, 0
0, 0.27601, 270, -180, 0, 0
0, 0.27701, 270, -180, 0, 0
0, 0.27701, 270, -180, 0, 0
0, 0.27801, 270, 180, 0, 0
0, 0.27801, 270, 180, 0, 0
0, 0.27901, 270, -180, 0, 0
0, 0.27901, 270, -180, 0, 0
0, 0.28001, 270.002, 180, 0, 0
0, 0.28001, 270.002, 180, 0, 0
0, 0.28101, 270, 180, 0, 0
0, 0.28101, 270, 180, 0, 0
0, 0.28201, 270, -180, 0, 0
0, 0.28201, 270, -180, 0, 0
0, 0.28301, 270, 180, 0, 0
0, 0.28301, 270, 180, 0, 0
0, 0.28401, 270, -180, 0, 0
0, 0.28401, 270, -180, 0, 0
0, 0.28501, 270, -180, 0, 0
0, 0.28501, 270, -180, 0, 0
0, 0.28601, 270, 180, 0, 0
0, 0.28601, 270, 180, 0, 0
0, 0.28701, 270, -180, 0, 0
0, 0.28701, 270, -180, 0, 0
0, 0.28801, 270.003, 180, 0, 0
0, 0.28801, 270.003, 180, 0, 0
0, 0.28901, 270, 180, 0, 0
0, 0.28901, 270, 180, 0, 0
0, 0.29001, 270.016, -179.996, 0, 0
0, 0.29001, 270.016, -179.996, 0, 0
0, 0.29101, 269.997, 179.998, 0, 0
0, 0.29101, 269.997, 179.998, 0, 0
0, 0.29201, 269.999, -179.999, 0, 0
0, 0.29201, 269.999, -179.999, 0, 0
0, 0.29301, 270.001, 180, 0, 0
0, 0.29301, 270.001, 180, 0, 0
0, 0.29401, 270, -180, 0, 0
0, 0.29401, 270, -180, 0, 0
0, 0.29501, 270, 180, 0, 0
0, 0.29501, 270, 180, 0, 0
0, 0.29601, 270.003, 180, 0, 0
0, 0.29601, 270.003, 180, 0, 0
0, 0.29701, 270, 180, 0, 0
0, 0.29701, 270, 180, 0, 0
0, 0.29801, 270, -180, 0, 0
0, 0.29801, 270, -180, 0, 0
0, 0.29901, 270, 180, 0, 0
0, 0.29901, 270, 180, 0, 0
0, 0.30001, 270, -180, 0, 0
0, 0.30001, 270, -180, 0, 0
0, 0.30101, 270, -180, 0, 0
0, 0.30101, 270, -180, 0, 0
0, 0.30201, 270, 180, 0, 0
0, 0.30201, 270, 180, 0, 0
0, 0.30301, 270, -180, 0, 0
0, 0.30301, 270, -180, 0, 0
0, 0.30401, 270.003, 180, 0, 0
0, 0.30401, 270.003, 180, 0, 0
0, 0.30501, 270, 180, 0, 0
0, 0.30501, 270, 180, 0, 0
0, 0.30601, 270, -180, 0, 0
0, 0.30601, 270, -180, 0, 0
0, 0.30701, 270, 180, 0, 0
0, 0.30701, 270, 180, 0, 0
0, 0.30801, 270, -180, 0, 0
0, 0.30801, 270, -180, 0, 0
0, 0.30901, 270, -180, 0, 0
0, 0.30901, 270, -180, 0, 0
0, 0.31001, 270, 180, 0, 0
0, 0.31001, 270, 180, 0, 0
0, 0.31101, 270, -180, 0, 0
0, 0.31101, 270, -180, 0, 0
0, 0.31201, 270.003, 180, 0, 0
0, 0.31201, 270.003, 180, 0, 0
0, 0.31301, 270, 180, 0, 0
0, 0.31301, 270, 180, 0, 0
0, 0.31401, 270, -180, 0, 0
0, 0.31401, 270, -180, 0, 0
0, 0.31501, 270, 180, 0, 0
0, 0.31501, 270, 180, 0, 0
0, 0.31601, 270, -180, 0, 0
0, 0.31601, 270, -180, 0, 0
0, 0.31701, 270, -180, 0, 0
0, 0.31701, 270, -180, 0, 0
0, 0.31801, 270, 180, 0, 0
0, 0.31801, 270, 180, 0, 0
0, 0.31901, 270, -180, 0, 0
0, 0.31901, 270, -180, 0, 0
0, 0.32001, 270.003, 180, 0, 0
0, 0.32001, 270.003, 180, 0, 0
0, 0.32101, 270, 180, 0, 0
0, 0.32101, 270, 180, 0, 0
0, 0.32201, 270, -180, 0, 0
0, 0.32201, 270, -180, 0, 0
0, 0.32301, 270, 180, 0, 0
0, 0.32301, 270, 180, 0, 0
0, 0.32401, 270, -180, 0, 0
0, 0.32401, 270, -180, 0, 0
0, 0.32501, 270, -180, 0, 0
0, 0.32501, 270, -180, 0, 0
0, 0.32601, 270, 180, 0, 0
0, 0.32601, 270, 180, 0, 0
0, 0.32701, 270, -180, 0, 0
0, 0.32701, 270, -180, 0, 0
0, 0.32801, 270.004, 180, 0, 0
0, 0.32801, 270.004, 180, 0, 0
0, 0.32901, 270, 180, 0, 0
0, 0.32901, 270, 180, 0, 0
0, 0.33001, 270, -180, 0, 0
0, 0.33001, 270, -180, 0, 0
0, 0.33000, 270, 180, 0, 0
0, 0.33000, 270, 180, 0, 0
0, 0.33101, 270, -180, 0, 0
0, 0.33101, 270, -180, 0, 0
0, 0.33201, 270, -180, 0, 0
0, 0.33201, 270, -180, 0, 0
