hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 1.00000, 555.554, -154.154, 555.538, -154.161, 555.575, -154.16, 0, 0
0, 0.00000, 746.906, -154.155, 746.843, -154.157, 746.891, -154.162, 0, 0
0, 0.00000, 746.906, -154.155, 746.843, -154.157, 746.891, -154.162, 0, 0
0, 0.00101, 746.875, -154.159, 746.887, -154.158, 746.873, -154.157, 0, 0
0, 0.00101, 746.875, -154.159, 746.887, -154.158, 746.873, -154.157, 0, 0
0, 0.00201, 746.879, -154.158, 746.877, -154.158, 746.88, -154.158, 0, 0
0, 0.00201, 746.879, -154.158, 746.877, -154.158, 746.88, -154.158, 0, 0
0, 0.00301, 746.879, -154.158, 746.879, -154.158, 746.878, -154.158, 0, 0
0, 0.00301, 746.879, -154.158, 746.879, -154.158, 746.878, -154.158, 0, 0
0, 0.00401, 746.878, -154.158, 746.878, -154.158, 746.879, -154.158, 0, 0
0, 0.00401, 746.878, -154.158, 746.878, -154.158, 746.879, -154.158, 0, 0
0, 0.00501, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00501, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00601, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00601, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00701, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00701, 746.878, -154.158, 746.878, -154.158, 746.878, -154.158, 0, 0
0, 0.00801, 746.367, -154.158, 746.366, -154.158, 746.368, -154.158, 0, 0
0, 0.00801, 746.367, -154.158, 746.366, -154.158, 746.368, -154.158, 0, 0
0, 0.00901, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.00901, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01001, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01001, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01101, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01101, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01201, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01201, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01301, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01301, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01401, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01401, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01501, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01501, 746.366, -154.158, 746.366, -154.158, 746.366, -154.158, 0, 0
0, 0.01601, 745.399, -154.158, 745.398, -154.158, 745.402, -154.158, 0, 0
0, 0.01601, 745.399, -154.158, 745.398, -154.158, 745.402, -154.158, 0, 0
0, 0.01701, 745.399, -154.158, 745.399, -154.158, 745.398, -154.158, 0, 0
0, 0.01701, 745.399, -154.158, 745.399, -154.158, 745.398, -154.158, 0, 0
0, 0.01801, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.01801, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.01901, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.01901, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.02001, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.02001, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.02000, 745.399, -154.158, 745.399, -154.158, 745.399, -154.158, 0, 0
0, 0.02101, 745.399, -154.16, 745.421, -154.157, 745.378, -154.157, 0, 0
0, 0.02101, 745.399, -154.16, 745.421, -154.157, 745.378, -154.157, 0, 0
0, 0.02201, 745.395, -154.157, 745.394, -154.159, 745.407, -154.158, 0, 0
0, 0.02201, 745.395, -154.157, 745.394, -154.159, 745.407, -154.158, 0, 0
0, 0.02301, 745.401, -154.158, 745.399, -154.158, 745.396, -154.158, 0, 0
0, 0.02301, 745.401, -154.158, 745.399, -154.158, 745.396, -154.158, 0, 0
0, 0.02401, 744.58, -154.158, 744.581, -154.158, 744.583, -154.158, 0, 0
0, 0.02401, 744.58, -154.158, 744.581, -154.158, 744.583, -154.158, 0, 0
0, 0.02501, 744.583, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02501, 744.583, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02601, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02601, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02701, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02701, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02801, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02801, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02901, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.02901, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.03001, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.03001, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.03101, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.03101, 744.582, -154.158, 744.582, -154.158, 744.582, -154.158, 0, 0
0, 0.03201, 743.966, -154.158, 743.966, -154.158, 743.967, -154.158, 0, 0
0, 0.03201, 743.966, -154.158, 743.966, -154.158, 743.967, -154.158, 0, 0
0, 0.03301, 743.967, -154.158, 743.967, -154.158, 743.966, -154.158, 0, 0
0, 0.03301, 743.967, -154.158, 743.967, -154.158, 743.966, -154.158, 0, 0
0, 0.03401, 743.966, -154.158, 743.967, -154.158, 743.967, -154.158, 0, 0
0, 0.03401, 743.966, -154.158, 743.967, -154.158, 743.967, -154.158, 0, 0
0, 0.03501, 743.967, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03501, 743.967, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03601, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03601, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03701, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03701, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03801, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03801, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03901, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.03901, 743.966, -154.158, 743.966, -154.158, 743.966, -154.158, 0, 0
0, 0.04001, 743.486, -154.158, 743.486, -154.158, 743.487, -154.158, 0, 0
0, 0.04001, 743.486, -154.158, 743.486, -154.158, 743.487, -154.158, 0, 0
0, 0.04101, 743.487, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04101, 743.487, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04201, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04201, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04301, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04301, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04401, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04401, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04501, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04501, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04601, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04601, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04701, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04701, 743.486, -154.158, 743.486, -154.158, 743.486, -154.158, 0, 0
0, 0.04801, 743.023, -154.158, 743.023, -154.158, 743.024, -154.158, 0, 0
0, 0.04801, 743.023, -154.158, 743.023, -154.158, 743.024, -154.158, 0, 0
0, 0.04901, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.04901, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05001, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05001, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05000, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05000, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05000, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05101, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05101, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05201, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05201, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05301, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05301, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05401, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05401, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05501, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05501, 743.024, -154.158, 743.024, -154.158, 743.024, -154.158, 0, 0
0, 0.05601, 742.582, -154.158, 742.582, -154.158, 742.583, -154.158, 0, 0
0, 0.05601, 742.582, -154.158, 742.582, -154.158, 742.583, -154.158, 0, 0
0, 0.05701, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.05701, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.05801, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.05801, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.05901, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.05901, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06001, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06001, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06101, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06101, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06201, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06201, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06301, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06301, 742.583, -154.158, 742.583, -154.158, 742.583, -154.158, 0, 0
0, 0.06401, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06401, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06501, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06501, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06601, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06601, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06701, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06701, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06801, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06801, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06901, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.06901, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.07001, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.07001, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.07101, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.07101, 742.254, -154.158, 742.254, -154.158, 742.254, -154.158, 0, 0
0, 0.07201, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07201, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07301, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07301, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07401, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07401, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07501, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07501, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07601, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07601, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07701, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07701, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07801, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07801, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07901, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.07901, 742.128, -154.158, 742.128, -154.158, 742.128, -154.158, 0, 0
0, 0.08001, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08001, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08101, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08101, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08201, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08201, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08301, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08301, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08401, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08401, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08501, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08501, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08601, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08601, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08701, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08701, 742.265, -154.158, 742.265, -154.158, 742.265, -154.158, 0, 0
0, 0.08801, 742.681, -154.158, 742.681, -154.158, 742.68, -154.158, 0, 0
0, 0.08801, 742.681, -154.158, 742.681, -154.158, 742.68, -154.158, 0, 0
0, 0.08901, 742.68, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.08901, 742.68, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09001, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09001, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09101, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09101, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09201, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09201, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09301, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09301, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09401, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09401, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09501, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09501, 742.681, -154.158, 742.681, -154.158, 742.681, -154.158, 0, 0
0, 0.09601, 743.295, -154.158, 743.295, -154.158, 743.294, -154.158, 0, 0
0, 0.09601, 743.295, -154.158, 743.295, -154.158, 743.294, -154.158, 0, 0
0, 0.09701, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.09701, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.09801, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.09801, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.09901, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.09901, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10001, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10001, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10101, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10101, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10201, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10201, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10301, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10301, 743.294, -154.158, 743.294, -154.158, 743.294, -154.158, 0, 0
0, 0.10401, 744.063, -154.158, 744.063, -154.158, 744.062, -154.158, 0, 0
0, 0.10401, 744.063, -154.158, 744.063, -154.158, 744.062, -154.158, 0, 0
0, 0.10501, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10501, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10601, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10601, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10701, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10701, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10801, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10801, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10901, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.10901, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.11001, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.11001, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.11101, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.11101, 744.062, -154.158, 744.062, -154.158, 744.062, -154.158, 0, 0
0, 0.11201, 745.124, -154.158, 745.125, -154.158, 745.122, -154.158, 0, 0
0, 0.11201, 745.124, -154.158, 745.125, -154.158, 745.122, -154.158, 0, 0
0, 0.11301, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11301, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11401, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11401, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11501, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11501, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11601, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11601, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11701, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11701, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11801, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11801, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11901, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.11901, 745.123, -154.158, 745.123, -154.158, 745.123, -154.158, 0, 0
0, 0.12000, 746.528, -154.159, 746.528, -154.158, 746.525, -154.159, 0, 0
0, 0.12000, 746.528, -154.159, 746.528, -154.158, 746.525, -154.159, 0, 0
0, 0.12001, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12001, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12101, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12101, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12201, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12201, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12301, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12301, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12401, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12401, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12501, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12501, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12601, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12601, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12701, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12701, 746.526, -154.158, 746.526, -154.158, 746.526, -154.158, 0, 0
0, 0.12801, 748.159, -154.159, 748.159, -154.158, 748.156, -154.159, 0, 0
0, 0.12801, 748.159, -154.159, 748.159, -154.158, 748.156, -154.159, 0, 0
0, 0.12901, 748.156, -154.158, 748.156, -154.158, 748.157, -154.158, 0, 0
0, 0.12901, 748.156, -154.158, 748.156, -154.158, 748.157, -154.158, 0, 0
0, 0.13001, 748.157, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13001, 748.157, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13101, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13101, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13201, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13201, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13301, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13301, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13401, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13401, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13501, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13501, 748.156, -154.158, 748.156, -154.158, 748.156, -154.158, 0, 0
0, 0.13601, 749.949, -154.159, 749.95, -154.158, 749.946, -154.159, 0, 0
0, 0.13601, 749.949, -154.159, 749.95, -154.158, 749.946, -154.159, 0, 0
0, 0.13701, 749.946, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.13701, 749.946, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.13801, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.13801, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.13901, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.13901, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14001, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14001, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14101, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14101, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14201, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14201, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14301, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14301, 749.947, -154.158, 749.947, -154.158, 749.947, -154.158, 0, 0
0, 0.14401, 751.826, -154.159, 751.827, -154.158, 751.823, -154.159, 0, 0
0, 0.14401, 751.826, -154.159, 751.827, -154.158, 751.823, -154.159, 0, 0
0, 0.14501, 751.823, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14501, 751.823, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14601, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14601, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14701, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14701, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14801, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14801, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14901, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.14901, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.15001, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.15001, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.15101, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.15101, 751.824, -154.158, 751.824, -154.158, 751.824, -154.158, 0, 0
0, 0.15201, 753.854, -154.159, 753.855, -154.158, 753.85, -154.159, 0, 0
0, 0.15201, 753.854, -154.159, 753.855, -154.158, 753.85, -154.159, 0, 0
0, 0.15301, 753.851, -154.158, 753.851, -154.158, 753.852, -154.158, 0, 0
0, 0.15301, 753.851, -154.158, 753.851, -154.158, 753.852, -154.158, 0, 0
0, 0.15401, 753.852, -154.158, 753.851, -154.158, 753.851, -154.158, 0, 0
