hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 8.60287, -1881.77, -1034.11, -1902.23, -1162.73, -1780.58, -1116.2
0, 8.64597, -1881.51, -1033, -1902.12, -1162.59, -1779.55, -1115.71
0, 8.70415, -1881.27, -1031.9, -1902.03, -1162.48, -1778.53, -1115.24
0, 8.76379, -1881.16, -1031.76, -1901.06, -1161.97, -1778.31, -1114.17
0, 8.81954, -1880.93, -1030.68, -1900.95, -1161.87, -1777.3, -1113.68
0, 8.90368, -1880.66, -1029.57, -1900.84, -1161.73, -1776.26, -1113.2
0, 8.99454, -1880.38, -1028.44, -1900.72, -1161.59, -1775.21, -1112.7
0, 9.10105, -1880.22, -1028.26, -1899.69, -1161.04, -1774.94, -1111.58
0, 9.16004, -1879.99, -1027.17, -1899.58, -1160.93, -1773.92, -1111.09
0, 9.22408, -1879.88, -1027.03, -1898.6, -1160.41, -1773.69, -1110.01
0, 9.27016, -1879.66, -1025.96, -1898.51, -1160.32, -1772.69, -1109.53
0, 9.34021, -1879.4, -1024.86, -1898.41, -1160.2, -1771.67, -1109.06
0, 9.41648, -1879.14, -1023.75, -1898.31, -1160.07, -1770.64, -1108.58
0, 9.48819, -1878.88, -1022.65, -1898.21, -1159.95, -1769.61, -1108.11
0, 9.55723, -1878.76, -1022.5, -1897.22, -1159.43, -1769.38, -1107.02
0, 9.61232, -1878.54, -1021.42, -1897.12, -1159.33, -1768.37, -1106.54
0, 9.67803, -1878.28, -1020.33, -1897.03, -1159.21, -1767.35, -1106.07
0, 9.74576, -1878.03, -1019.24, -1896.93, -1159.09, -1766.33, -1105.6
0, 9.82471, -1877.76, -1018.13, -1896.82, -1158.96, -1765.3, -1105.12
0, 9.88795, -1877.51, -1017.04, -1896.73, -1158.85, -1764.28, -1104.66
0, 9.98979, -1877.36, -1016.86, -1895.71, -1158.3, -1764.01, -1103.55
0, 10.04627, -1877.13, -1015.78, -1895.61, -1158.19, -1763, -1103.06
0, 10.10298, -1876.89, -1014.7, -1895.53, -1158.09, -1762, -1102.61
0, 10.16669, -1876.63, -1013.61, -1895.44, -1157.97, -1760.98, -1102.15
0, 10.24575, -1876.37, -1012.51, -1895.33, -1157.84, -1759.95, -1101.67
0, 10.30661, -1876.12, -1011.42, -1895.24, -1157.73, -1758.94, -1101.21
0, 10.39863, -1875.84, -1010.3, -1895.12, -1157.59, -1757.9, -1100.72
0, 10.47799, -1875.57, -1009.2, -1895.02, -1157.45, -1756.87, -1100.24
0, 10.55787, -1875.3, -1008.1, -1894.91, -1157.32, -1755.84, -1099.76
0, 10.62587, -1875.19, -1007.95, -1893.92, -1156.81, -1755.6, -1098.68
0, 10.71257, -1874.92, -1006.85, -1893.79, -1156.68, -1754.57, -1098.17
0, 10.78886, -1874.66, -1005.75, -1893.68, -1156.55, -1753.54, -1097.7
0, 10.86645, -1874.39, -1004.65, -1893.58, -1156.42, -1752.52, -1097.23
0, 10.93373, -1874.14, -1003.56, -1893.48, -1156.3, -1751.5, -1096.76
0, 10.99908, -1873.89, -1002.48, -1893.39, -1156.18, -1750.49, -1096.3
0, 11.07937, -1873.62, -1001.38, -1893.28, -1156.05, -1749.46, -1095.82
0, 11.14833, -1873.36, -1000.29, -1893.19, -1155.93, -1748.45, -1095.36
0, 11.21701, -1873.1, -999.2, -1893.09, -1155.81, -1747.43, -1094.9
0, 11.31000, -1872.96, -999.033, -1892.08, -1155.28, -1747.18, -1093.79
0, 11.37716, -1872.85, -998.894, -1891.08, -1154.77, -1746.94, -1092.69
0, 11.45195, -1872.6, -997.807, -1890.95, -1154.65, -1745.91, -1092.2
0, 11.53879, -1872.46, -997.644, -1889.95, -1154.11, -1745.67, -1091.1
0, 11.60281, -1872.36, -997.509, -1888.95, -1153.6, -1745.44, -1090
0, 11.67780, -1872.11, -996.422, -1888.82, -1153.48, -1744.41, -1089.51
0, 11.76302, -1871.83, -995.319, -1888.71, -1153.35, -1743.38, -1089.03
0, 11.87238, -1871.53, -994.194, -1888.57, -1153.19, -1742.33, -1088.53
0, 11.94156, -1871.27, -993.108, -1888.48, -1153.07, -1741.31, -1088.07
0, 12.00650, -1871.16, -992.967, -1887.5, -1152.56, -1741.08, -1086.99
0, 12.10459, -1870.88, -991.86, -1887.35, -1152.41, -1740.04, -1086.48
0, 12.20963, -1870.72, -991.68, -1886.33, -1151.87, -1739.76, -1085.37
0, 12.28629, -1870.6, -991.532, -1885.31, -1151.35, -1739.52, -1084.26
0, 12.37682, -1870.47, -991.372, -1884.28, -1150.82, -1739.26, -1083.14
0, 12.44245, -1870.23, -990.295, -1884.17, -1150.7, -1738.25, -1082.66
0, 12.53076, -1869.95, -989.192, -1884.05, -1150.57, -1737.21, -1082.18
0, 12.61758, -1869.67, -988.09, -1883.94, -1150.43, -1736.18, -1081.7
0, 12.68499, -1869.41, -987.009, -1883.85, -1150.31, -1735.17, -1081.25
0, 12.77741, -1869.12, -985.906, -1883.73, -1150.17, -1734.14, -1080.77
0, 12.86013, -1868.85, -984.811, -1883.62, -1150.03, -1733.11, -1080.3
0, 12.96009, -1868.7, -984.638, -1882.6, -1149.49, -1732.85, -1079.19
0, 13.06541, -1868.55, -984.464, -1881.56, -1148.95, -1732.57, -1078.06
0, 13.16256, -1868.41, -984.296, -1880.52, -1148.42, -1732.3, -1076.93
0, 13.23903, -1868.15, -983.211, -1880.4, -1148.29, -1731.28, -1076.44
0, 13.32808, -1867.87, -982.11, -1880.28, -1148.15, -1730.24, -1075.97
0, 13.40419, -1867.6, -981.022, -1880.18, -1148.03, -1729.23, -1075.51
0, 13.49095, -1867.46, -980.862, -1879.18, -1147.49, -1728.98, -1074.42
0, 13.59661, -1867.17, -979.751, -1879.02, -1147.34, -1727.93, -1073.9
0, 13.72536, -1866.85, -978.613, -1878.86, -1147.17, -1726.85, -1073.38
0, 13.83524, -1866.54, -977.493, -1878.72, -1147, -1725.8, -1072.88
0, 13.95497, -1866.23, -976.364, -1878.57, -1146.83, -1724.74, -1072.38
0, 14.04165, -1865.95, -975.267, -1878.46, -1146.7, -1723.71, -1071.9
0, 14.17735, -1865.62, -974.127, -1878.29, -1146.51, -1722.63, -1071.39
0, 14.31508, -1865.28, -972.982, -1878.12, -1146.33, -1721.55, -1070.86
0, 14.41978, -1864.98, -971.869, -1877.99, -1146.17, -1720.5, -1070.37
0, 14.53620, -1864.67, -970.747, -1877.84, -1146, -1719.45, -1069.87
0, 14.64839, -1864.37, -969.629, -1877.7, -1145.84, -1718.39, -1069.37
0, 14.76073, -1864.06, -968.512, -1877.56, -1145.68, -1717.34, -1068.88
0, 14.89696, -1863.72, -967.374, -1877.39, -1145.5, -1716.26, -1068.36
0, 15.02870, -1863.53, -967.17, -1876.34, -1144.92, -1715.96, -1067.23
0, 15.12839, -1863.25, -966.069, -1876.19, -1144.78, -1714.92, -1066.72
0, 15.23655, -1862.94, -964.958, -1876.05, -1144.62, -1713.87, -1066.23
0, 15.33248, -1862.65, -963.859, -1875.93, -1144.47, -1712.84, -1065.76
0, 15.43311, -1862.35, -962.756, -1875.8, -1144.32, -1711.8, -1065.28
0, 15.54490, -1862.19, -962.573, -1874.77, -1143.77, -1711.52, -1064.16
0, 15.65778, -1861.89, -961.462, -1874.61, -1143.61, -1710.46, -1063.65
0, 15.78900, -1861.56, -960.33, -1874.45, -1143.43, -1709.4, -1063.14
0, 15.90092, -1861.39, -960.146, -1873.42, -1142.88, -1709.12, -1062.02
0, 16.02501, -1861.08, -959.025, -1873.24, -1142.71, -1708.05, -1061.5
0, 16.14339, -1860.76, -957.905, -1873.09, -1142.54, -1706.99, -1061
0, 16.26730, -1860.58, -957.71, -1872.05, -1141.98, -1706.7, -1059.87
0, 16.36944, -1860.3, -956.609, -1871.9, -1141.83, -1705.66, -1059.37
0, 16.48155, -1860.13, -956.426, -1870.88, -1141.28, -1705.38, -1058.25
0, 16.61493, -1859.81, -955.298, -1870.69, -1141.1, -1704.3, -1057.72
0, 16.72692, -1859.49, -954.187, -1870.55, -1140.94, -1703.26, -1057.23
0, 16.85725, -1859.17, -953.06, -1870.39, -1140.76, -1702.19, -1056.73
0, 16.96663, -1859, -952.879, -1869.36, -1140.21, -1701.91, -1055.62
0, 17.11299, -1858.81, -952.666, -1868.28, -1139.63, -1701.59, -1054.45
0, 17.23786, -1858.49, -951.546, -1868.1, -1139.46, -1700.52, -1053.93
0, 17.37521, -1858.3, -951.338, -1867.05, -1138.89, -1700.22, -1052.79
0, 17.48685, -1858, -950.23, -1866.89, -1138.73, -1699.16, -1052.28
0, 17.61587, -1857.67, -949.105, -1866.73, -1138.55, -1698.1, -1051.77
0, 17.74006, -1857.49, -948.911, -1865.69, -1137.99, -1697.81, -1050.65
0, 17.87855, -1857.3, -948.705, -1864.62, -1137.41, -1697.5, -1049.49
0, 18.00213, -1856.99, -947.586, -1864.44, -1137.24, -1696.43, -1048.97
0, 18.13142, -1856.66, -946.461, -1864.28, -1137.07, -1695.37, -1048.46
0, 18.25768, -1856.34, -945.339, -1864.13, -1136.89, -1694.31, -1047.96
0, 18.39858, -1856, -944.205, -1863.95, -1136.7, -1693.24, -1047.44
0, 18.55583, -1855.64, -943.055, -1863.76, -1136.5, -1692.14, -1046.91
0, 18.65635, -1855.34, -941.958, -1863.63, -1136.35, -1691.11, -1046.43
0, 18.75601, -1855.05, -940.865, -1863.5, -1136.2, -1690.08, -1045.96
0, 18.89007, -1854.71, -939.741, -1863.34, -1136.02, -1689.01, -1045.45
0, 18.99749, -1854.4, -938.641, -1863.2, -1135.86, -1687.98, -1044.97
0, 19.15498, -1854.04, -937.496, -1863.02, -1135.66, -1686.89, -1044.45
0, 19.27291, -1853.87, -937.307, -1861.98, -1135.1, -1686.6, -1043.33
0, 19.41236, -1853.68, -937.1, -1860.91, -1134.53, -1686.29, -1042.18
0, 19.55287, -1853.49, -936.892, -1859.84, -1133.96, -1685.97, -1041.02
0, 19.69046, -1853.16, -935.765, -1859.65, -1133.77, -1684.89, -1040.49
0, 19.83426, -1852.81, -934.631, -1859.47, -1133.58, -1683.81, -1039.97
0, 19.95943, -1852.49, -933.516, -1859.32, -1133.41, -1682.76, -1039.48
0, 20.08966, -1852.3, -933.318, -1858.27, -1132.84, -1682.46, -1038.36
0, 20.20821, -1852.13, -933.13, -1857.22, -1132.28, -1682.17, -1037.22
0, 20.36028, -1851.79, -931.992, -1857.02, -1132.09, -1681.08, -1036.67
0, 20.51979, -1851.43, -930.844, -1856.83, -1131.88, -1679.99, -1036.14
0, 20.64910, -1851.1, -929.725, -1856.67, -1131.7, -1678.93, -1035.64
0, 20.76645, -1850.78, -928.619, -1856.52, -1131.54, -1677.88, -1035.15
0, 20.87710, -1850.47, -927.521, -1856.38, -1131.38, -1676.85, -1034.67
0, 21.00142, -1850.29, -927.329, -1855.35, -1130.82, -1676.56, -1033.56
0, 21.17426, -1849.92, -926.174, -1855.12, -1130.61, -1675.45, -1033
0, 21.34505, -1849.69, -925.936, -1854.04, -1130, -1675.11, -1031.84
0, 21.47097, -1849.37, -924.823, -1853.86, -1129.83, -1674.04, -1031.32
0, 21.61706, -1849.02, -923.692, -1853.68, -1129.63, -1672.97, -1030.8
0, 27.92617, -1842.03, -917.547, -1845.86, -1123.11, -1665.89, -1023.75
0, 28.00071, -1841.89, -917.418, -1845.71, -1122.99, -1665.75, -1023.62
0, 28.06821, -1841.82, -917.35, -1845.64, -1122.92, -1665.67, -1023.55
0, 28.12893, -1841.75, -917.291, -1845.57, -1122.86, -1665.6, -1023.49
0, 28.21699, -1841.65, -917.207, -1845.47, -1122.77, -1665.5, -1023.41
0, 28.29242, -1841.57, -917.133, -1845.39, -1122.7, -1665.42, -1023.33
0, 28.39025, -1841.46, -917.04, -1845.28, -1122.61, -1665.31, -1023.24
0, 28.46399, -1841.38, -916.967, -1845.2, -1122.53, -1665.23, -1023.17
0, 28.52347, -1841.31, -916.909, -1845.13, -1122.48, -1665.16, -1023.11
0, 28.59659, -1841.23, -916.839, -1845.05, -1122.41, -1665.08, -1023.04
0, 28.66385, -1841.16, -916.774, -1844.98, -1122.34, -1665.01, -1022.97
0, 28.75417, -1841.06, -916.688, -1844.88, -1122.25, -1664.91, -1022.89
0, 28.82332, -1840.98, -916.62, -1844.8, -1122.19, -1664.83, -1022.82
0, 28.89258, -1840.9, -916.553, -1844.73, -1122.12, -1664.76, -1022.75
0, 28.96571, -1840.82, -916.482, -1844.65, -1122.05, -1664.68, -1022.68
0, 29.02380, -1840.76, -916.426, -1844.58, -1121.99, -1664.61, -1022.63
0, 29.07968, -1840.69, -916.372, -1844.52, -1121.94, -1664.55, -1022.57
0, 29.15040, -1840.62, -916.304, -1844.44, -1121.87, -1664.47, -1022.51
0, 29.22437, -1840.54, -916.233, -1844.36, -1121.8, -1664.39, -1022.43
0, 29.32213, -1840.43, -916.139, -1844.26, -1121.7, -1664.29, -1022.34
0, 29.39101, -1840.35, -916.071, -1844.18, -1121.64, -1664.21, -1022.27
0, 29.46870, -1840.26, -915.997, -1844.09, -1121.56, -1664.12, -1022.2
0, 29.55029, -1840.17, -915.918, -1844, -1121.48, -1664.03, -1022.12
0, 29.59989, -1840.12, -915.869, -1843.95, -1121.43, -1663.98, -1022.07
0, 29.67916, -1840.03, -915.793, -1843.86, -1121.36, -1663.89, -1022
0, 29.75159, -1839.95, -915.723, -1843.78, -1121.29, -1663.81, -1021.93
0, 29.82679, -1839.87, -915.651, -1843.7, -1121.21, -1663.73, -1021.85
0, 29.91899, -1839.77, -915.562, -1843.6, -1121.13, -1663.63, -1021.77
0, 29.91913, -1839.76, -915.558, -1843.59, -1121.12, -1663.62, -1021.76
0, 29.98307, -1839.69, -915.499, -1843.53, -1121.06, -1663.56, -1021.7
0, 30.06482, -1839.6, -915.421, -1843.44, -1120.98, -1663.47, -1021.63
0, 30.12775, -1839.53, -915.359, -1843.37, -1120.92, -1663.4, -1021.56
0, 30.20321, -1839.45, -915.287, -1843.28, -1120.85, -1663.31, -1021.49
0, 30.27557, -1839.37, -915.217, -1843.2, -1120.78, -1663.23, -1021.42
0, 30.36226, -1839.28, -915.134, -1843.11, -1120.7, -1663.14, -1021.34
0, 30.43208, -1839.2, -915.066, -1843.03, -1120.63, -1663.06, -1021.27
0, 30.50267, -1839.12, -914.998, -1842.95, -1120.56, -1662.98, -1021.2
0, 30.58698, -1839.03, -914.917, -1842.86, -1120.48, -1662.89, -1021.12
0, 30.64694, -1838.96, -914.858, -1842.79, -1120.42, -1662.82, -1021.06
0, 30.69362, -1838.91, -914.812, -1842.74, -1120.37, -1662.77, -1021.02
0, 30.75727, -1838.84, -914.751, -1842.67, -1120.31, -1662.7, -1020.96
0, 30.84298, -1838.74, -914.67, -1842.58, -1120.23, -1662.61, -1020.88
0, 30.92088, -1838.66, -914.594, -1842.49, -1120.15, -1662.52, -1020.8
0, 31.03163, -1838.54, -914.489, -1842.37, -1120.05, -1662.4, -1020.7
0, 31.10592, -1838.45, -914.415, -1842.29, -1119.98, -1662.32, -1020.62
0, 31.17970, -1838.37, -914.344, -1842.21, -1119.9, -1662.24, -1020.55
0, 31.28089, -1838.26, -914.247, -1842.1, -1119.81, -1662.13, -1020.46
0, 31.35526, -1838.18, -914.175, -1842.01, -1119.73, -1662.04, -1020.38
0, 31.43295, -1838.09, -914.1, -1841.93, -1119.66, -1661.96, -1020.31
0, 31.51296, -1838, -914.023, -1841.84, -1119.58, -1661.87, -1020.23
0, 31.57443, -1837.93, -913.962, -1841.77, -1119.52, -1661.8, -1020.17
0, 31.66133, -1837.84, -913.88, -1841.68, -1119.44, -1661.71, -1020.09
0, 31.72689, -1837.76, -913.815, -1841.6, -1119.37, -1661.63, -1020.03
0, 31.79095, -1837.69, -913.753, -1841.53, -1119.31, -1661.56, -1019.96
0, 31.85751, -1837.62, -913.689, -1841.46, -1119.25, -1661.49, -1019.9
0, 31.93807, -1837.53, -913.612, -1841.37, -1119.17, -1661.4, -1019.82
0, 32.02286, -1837.44, -913.531, -1841.28, -1119.09, -1661.31, -1019.74
0, 32.10035, -1837.35, -913.455, -1841.19, -1119.01, -1661.22, -1019.67
0, 32.16300, -1837.28, -913.394, -1841.12, -1118.95, -1661.15, -1019.61
0, 32.23701, -1837.2, -913.323, -1841.04, -1118.88, -1661.07, -1019.54
0, 32.30349, -1837.13, -913.259, -1840.97, -1118.82, -1661, -1019.47
0, 32.38005, -1837.04, -913.185, -1840.89, -1118.74, -1660.91, -1019.4
0, 32.45051, -1836.96, -913.117, -1840.81, -1118.67, -1660.84, -1019.33
0, 32.51986, -1836.89, -913.05, -1840.73, -1118.61, -1660.76, -1019.26
0, 32.59049, -1836.81, -912.982, -1840.65, -1118.54, -1660.68, -1019.19
0, 32.66408, -1836.73, -912.911, -1840.57, -1118.47, -1660.6, -1019.12
0, 32.76131, -1836.62, -912.818, -1840.47, -1118.37, -1660.5, -1019.03
0, 32.87476, -1836.49, -912.71, -1840.34, -1118.26, -1660.37, -1018.92
0, 32.96967, -1836.39, -912.617, -1840.24, -1118.17, -1660.27, -1018.83
0, 33.04979, -1836.3, -912.539, -1840.15, -1118.09, -1660.18, -1018.75
0, 33.14859, -1836.19, -912.445, -1840.04, -1118, -1660.07, -1018.66
0, 33.23281, -1836.1, -912.363, -1839.95, -1117.92, -1659.97, -1018.58
0, 33.32755, -1835.99, -912.272, -1839.84, -1117.83, -1659.87, -1018.49
0, 33.41442, -1835.9, -912.188, -1839.75, -1117.74, -1659.77, -1018.4
0, 33.49475, -1835.81, -912.11, -1839.66, -1117.66, -1659.69, -1018.33
0, 33.58139, -1835.71, -912.027, -1839.56, -1117.58, -1659.59, -1018.24
0, 33.66067, -1835.62, -911.95, -1839.47, -1117.5, -1659.5, -1018.17
0, 33.74850, -1835.53, -911.866, -1839.38, -1117.42, -1659.41, -1018.08
0, 33.83749, -1835.43, -911.78, -1839.28, -1117.33, -1659.31, -1018
0, 33.91641, -1835.34, -911.703, -1839.19, -1117.26, -1659.22, -1017.92
0, 33.99541, -1835.25, -911.627, -1839.11, -1117.18, -1659.13, -1017.84
0, 34.07878, -1835.16, -911.547, -1839.01, -1117.1, -1659.04, -1017.76
0, 34.16823, -1835.06, -911.461, -1838.92, -1117.01, -1658.94, -1017.68
0, 34.25774, -1834.96, -911.375, -1838.82, -1116.93, -1658.85, -1017.59
0, 34.32915, -1834.88, -911.305, -1838.74, -1116.86, -1658.77, -1017.52
0, 34.41708, -1834.79, -911.221, -1838.64, -1116.77, -1658.67, -1017.44
0, 34.52794, -1834.66, -911.115, -1838.52, -1116.67, -1658.55, -1017.33
0, 34.61761, -1834.56, -911.028, -1838.42, -1116.58, -1658.45, -1017.25
0, 34.72007, -1834.45, -910.929, -1838.31, -1116.48, -1658.34, -1017.15
0, 34.78259, -1834.38, -910.867, -1838.24, -1116.42, -1658.27, -1017.09
0, 34.85710, -1834.3, -910.796, -1838.16, -1116.35, -1658.18, -1017.02
0, 34.92540, -1834.22, -910.73, -1838.08, -1116.28, -1658.11, -1016.95
0, 35.01132, -1834.13, -910.648, -1837.99, -1116.2, -1658.01, -1016.87
0, 35.10257, -1834.03, -910.56, -1837.89, -1116.11, -1657.91, -1016.78
0, 35.16749, -1833.95, -910.496, -1837.81, -1116.05, -1657.84, -1016.72
0, 35.25307, -1833.86, -910.415, -1837.72, -1115.96, -1657.75, -1016.64
0, 35.34862, -1833.76, -910.323, -1837.62, -1115.87, -1657.64, -1016.54
0, 35.46120, -1833.63, -910.215, -1837.49, -1115.76, -1657.52, -1016.44
0, 35.53727, -1833.55, -910.14, -1837.41, -1115.69, -1657.43, -1016.36
0, 35.61921, -1833.46, -910.062, -1837.32, -1115.61, -1657.34, -1016.28
0, 35.71079, -1833.35, -909.974, -1837.22, -1115.52, -1657.24, -1016.2
0, 35.79463, -1833.26, -909.893, -1837.12, -1115.44, -1657.15, -1016.12
0, 35.88470, -1833.16, -909.806, -1837.02, -1115.35, -1657.05, -1016.03
0, 35.98355, -1833.05, -909.711, -1836.92, -1115.26, -1656.94, -1015.93
0, 36.08204, -1832.94, -909.616, -1836.81, -1115.16, -1656.84, -1015.84
0, 36.18262, -1832.83, -909.519, -1836.7, -1115.07, -1656.73, -1015.74
0, 36.27688, -1832.73, -909.428, -1836.59, -1114.97, -1656.62, -1015.65
0, 36.34433, -1832.65, -909.362, -1836.52, -1114.91, -1656.55, -1015.59
0, 36.40038, -1832.59, -909.308, -1836.45, -1114.85, -1656.48, -1015.53
0, 36.48029, -1832.5, -909.232, -1836.37, -1114.78, -1656.4, -1015.46
0, 36.56836, -1832.41, -909.147, -1836.27, -1114.69, -1656.3, -1015.37
0, 36.65508, -1832.31, -909.064, -1836.18, -1114.61, -1656.2, -1015.29
0, 36.72083, -1832.24, -908.999, -1836.1, -1114.54, -1656.13, -1015.23
0, 36.80570, -1832.14, -908.918, -1836.01, -1114.46, -1656.04, -1015.14
0, 36.88229, -1832.06, -908.844, -1835.93, -1114.39, -1655.95, -1015.07
0, 36.99884, -1831.93, -908.734, -1835.8, -1114.28, -1655.83, -1014.96
0, 37.08441, -1831.83, -908.65, -1835.7, -1114.19, -1655.73, -1014.88
0, 37.16596, -1831.74, -908.571, -1835.61, -1114.11, -1655.64, -1014.8
0, 37.26777, -1831.63, -908.474, -1835.5, -1114.02, -1655.53, -1014.7
0, 37.38104, -1831.51, -908.365, -1835.38, -1113.91, -1655.41, -1014.59
0, 37.50657, -1831.37, -908.245, -1835.24, -1113.79, -1655.27, -1014.47
0, 37.60688, -1831.26, -908.147, -1835.13, -1113.69, -1655.16, -1014.38
0, 37.69270, -1831.16, -908.064, -1835.03, -1113.61, -1655.06, -1014.29
0, 37.78305, -1831.06, -907.977, -1834.93, -1113.52, -1654.96, -1014.21
0, 37.87206, -1830.96, -907.891, -1834.84, -1113.43, -1654.86, -1014.12
0, 37.95270, -1830.87, -907.813, -1834.75, -1113.36, -1654.77, -1014.04
0, 38.06734, -1830.75, -907.704, -1834.62, -1113.25, -1654.65, -1013.93
0, 38.16376, -1830.64, -907.611, -1834.51, -1113.15, -1654.54, -1013.84
0, 38.25665, -1830.54, -907.521, -1834.41, -1113.06, -1654.44, -1013.75
0, 38.35580, -1830.43, -907.426, -1834.3, -1112.97, -1654.33, -1013.66
0, 47.07749, -1820.85, -899.113, -1824.79, -1104.62, -1644.81, -1005.38
0, 47.18577, -1820.67, -898.941, -1824.59, -1104.46, -1644.61, -1005.2
0, 47.32374, -1820.51, -898.807, -1824.43, -1104.32, -1644.46, -1005.07
0, 47.42385, -1820.4, -898.709, -1824.32, -1104.23, -1644.35, -1004.97
0, 47.54148, -1820.27, -898.597, -1824.19, -1104.11, -1644.22, -1004.86
0, 47.66281, -1820.14, -898.481, -1824.06, -1104, -1644.08, -1004.74
0, 47.79658, -1819.99, -898.353, -1823.91, -1103.87, -1643.94, -1004.61
0, 47.92281, -1819.85, -898.232, -1823.77, -1103.75, -1643.8, -1004.49
0, 48.00132, -1819.76, -898.154, -1823.68, -1103.67, -1643.71, -1004.41
0, 48.12219, -1819.63, -898.04, -1823.55, -1103.55, -1643.58, -1004.3
0, 48.20791, -1819.53, -897.956, -1823.46, -1103.47, -1643.48, -1004.22
0, 48.29029, -1819.44, -897.877, -1823.37, -1103.39, -1643.39, -1004.14
0, 48.40089, -1819.32, -897.772, -1823.25, -1103.29, -1643.27, -1004.03
0, 48.49335, -1819.22, -897.683, -1823.14, -1103.2, -1643.17, -1003.95
0, 48.62312, -1819.07, -897.56, -1823, -1103.07, -1643.03, -1003.82
0, 48.70327, -1818.98, -897.481, -1822.91, -1102.99, -1642.94, -1003.74
0, 48.81645, -1818.86, -897.374, -1822.79, -1102.89, -1642.81, -1003.64
0, 48.91386, -1818.75, -897.28, -1822.68, -1102.79, -1642.71, -1003.54
0, 49.01686, -1818.64, -897.181, -1822.57, -1102.69, -1642.59, -1003.44
0, 49.12838, -1818.52, -897.075, -1822.45, -1102.59, -1642.47, -1003.34
0, 49.22608, -1818.41, -896.98, -1822.34, -1102.49, -1642.36, -1003.24
0, 49.35389, -1818.27, -896.859, -1822.2, -1102.37, -1642.22, -1003.12
0, 49.46036, -1818.15, -896.756, -1822.08, -1102.27, -1642.11, -1003.02
0, 49.55678, -1818.04, -896.663, -1821.97, -1102.17, -1642, -1002.93
0, 49.66131, -1817.93, -896.563, -1821.86, -1102.07, -1641.88, -1002.83
0, 49.78711, -1817.79, -896.444, -1821.72, -1101.95, -1641.75, -1002.71
0, 49.90237, -1817.66, -896.333, -1821.6, -1101.84, -1641.62, -1002.6
0, 50.00961, -1817.54, -896.229, -1821.48, -1101.74, -1641.5, -1002.5
0, 50.12798, -1817.41, -896.116, -1821.35, -1101.63, -1641.37, -1002.38
0, 50.23174, -1817.3, -896.016, -1821.23, -1101.53, -1641.26, -1002.28
0, 50.34074, -1817.18, -895.912, -1821.11, -1101.42, -1641.14, -1002.18
0, 50.44700, -1817.06, -895.81, -1821, -1101.32, -1641.02, -1002.08
0, 50.54208, -1816.95, -895.719, -1820.89, -1101.23, -1640.92, -1001.99
0, 50.64157, -1816.84, -895.623, -1820.78, -1101.13, -1640.81, -1001.89
0, 50.74144, -1816.73, -895.528, -1820.67, -1101.04, -1640.7, -1001.8
0, 50.86519, -1816.6, -895.41, -1820.54, -1100.92, -1640.56, -1001.68
0, 50.96590, -1816.48, -895.313, -1820.42, -1100.82, -1640.45, -1001.58
0, 51.04113, -1816.4, -895.239, -1820.34, -1100.75, -1640.36, -1001.51
0, 51.13896, -1816.29, -895.146, -1820.23, -1100.65, -1640.26, -1001.42
0, 51.24372, -1816.18, -895.046, -1820.12, -1100.55, -1640.14, -1001.32
0, 51.35251, -1816.06, -894.942, -1820, -1100.45, -1640.02, -1001.21
0, 51.47187, -1815.93, -894.828, -1819.87, -1100.33, -1639.89, -1001.1
0, 51.58784, -1815.8, -894.717, -1819.74, -1100.22, -1639.77, -1000.99
0, 51.70090, -1815.67, -894.609, -1819.62, -1100.11, -1639.64, -1000.88
0, 51.79686, -1815.57, -894.516, -1819.51, -1100.02, -1639.53, -1000.79
0, 51.90045, -1815.45, -894.417, -1819.4, -1099.92, -1639.42, -1000.69
0, 51.99961, -1815.34, -894.322, -1819.29, -1099.83, -1639.31, -1000.59
0, 52.10536, -1815.22, -894.221, -1819.17, -1099.72, -1639.2, -1000.49
0, 52.21515, -1815.1, -894.116, -1819.05, -1099.62, -1639.08, -1000.39
0, 52.34617, -1814.96, -893.991, -1818.91, -1099.49, -1638.93, -1000.27
0, 52.43798, -1814.86, -893.902, -1818.81, -1099.4, -1638.83, -1000.18
0, 52.55010, -1814.73, -893.795, -1818.68, -1099.3, -1638.71, -1000.07
0, 52.66641, -1814.61, -893.684, -1818.56, -1099.19, -1638.58, -999.959
0, 52.77119, -1814.49, -893.583, -1818.44, -1099.09, -1638.46, -999.858
0, 52.85389, -1814.4, -893.503, -1818.35, -1099.01, -1638.37, -999.778
0, 52.96809, -1814.27, -893.395, -1818.22, -1098.9, -1638.25, -999.671
0, 53.09626, -1814.13, -893.273, -1818.08, -1098.77, -1638.11, -999.549
0, 53.20512, -1814.01, -893.168, -1817.96, -1098.67, -1637.99, -999.444
0, 53.30525, -1813.9, -893.072, -1817.85, -1098.57, -1637.88, -999.348
0, 53.41233, -1813.78, -892.969, -1817.73, -1098.47, -1637.76, -999.247
0, 53.51598, -1813.67, -892.87, -1817.62, -1098.37, -1637.64, -999.147
0, 53.61472, -1813.56, -892.775, -1817.51, -1098.28, -1637.54, -999.053
0, 53.72364, -1813.44, -892.671, -1817.39, -1098.17, -1637.42, -998.949
0, 53.85988, -1813.29, -892.542, -1817.24, -1098.04, -1637.27, -998.821
