hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 8.00972, -1882.43, -1034.7, -1902.89, -1163.32, -1781.24, -1116.79
0, 8.16093, -1882.05, -1033.49, -1902.67, -1163.08, -1780.1, -1116.2
0, 8.40535, -1881.61, -1032.21, -1902.38, -1162.79, -1778.88, -1115.56
0, 8.44438, -1881.38, -1031.13, -1902.3, -1162.69, -1777.87, -1115.1
0, 8.45663, -1881.32, -1031.03, -1901.38, -1162.23, -1777.7, -1114.07
0, 8.45665, -1881.29, -1030.96, -1900.44, -1161.78, -1777.54, -1113.03
0, 8.51255, -1881.06, -1029.89, -1900.34, -1161.68, -1776.53, -1112.54
0, 8.54443, -1880.99, -1029.77, -1899.39, -1161.2, -1776.34, -1111.49
0, 8.54445, -1880.96, -1029.7, -1898.46, -1160.75, -1776.18, -1110.45
0, 8.57407, -1880.76, -1028.65, -1898.38, -1160.68, -1775.2, -1109.99
0, 8.57410, -1880.58, -1027.61, -1898.36, -1160.62, -1774.25, -1109.59
0, 8.57411, -1880.4, -1026.58, -1898.34, -1160.57, -1773.3, -1109.18
0, 8.57413, -1880.22, -1025.55, -1898.32, -1160.52, -1772.36, -1108.78
0, 8.57897, -1880.04, -1024.52, -1898.3, -1160.46, -1771.41, -1108.37
0, 8.57899, -1879.86, -1023.48, -1898.28, -1160.41, -1770.46, -1107.97
0, 8.57902, -1879.82, -1023.4, -1897.37, -1159.96, -1770.3, -1106.96
0, 8.57903, -1879.79, -1023.33, -1896.44, -1159.52, -1770.15, -1105.92
0, 8.59840, -1879.74, -1023.25, -1895.49, -1159.06, -1769.97, -1104.86
0, 8.65397, -1879.51, -1022.17, -1895.39, -1158.95, -1768.96, -1104.38
0, 8.65399, -1879.33, -1021.14, -1895.36, -1158.9, -1768.01, -1103.98
0, 8.66767, -1879.13, -1020.09, -1895.33, -1158.83, -1767.05, -1103.56
0, 8.66770, -1878.95, -1019.06, -1895.31, -1158.78, -1766.1, -1103.16
0, 8.66772, -1878.77, -1018.04, -1895.29, -1158.73, -1765.16, -1102.76
0, 8.66773, -1878.73, -1017.96, -1894.38, -1158.28, -1765, -1101.75
0, 8.66776, -1878.7, -1017.89, -1893.45, -1157.84, -1764.84, -1100.71
0, 8.66778, -1878.54, -1016.87, -1893.41, -1157.79, -1763.9, -1100.28
0, 8.66779, -1878.49, -1016.79, -1892.5, -1157.35, -1763.74, -1099.27
0, 8.66781, -1878.46, -1016.72, -1891.57, -1156.91, -1763.58, -1098.24
0, 8.66784, -1878.3, -1015.7, -1891.53, -1156.86, -1762.64, -1097.81
0, 8.66786, -1878.12, -1014.67, -1891.51, -1156.8, -1761.69, -1097.41
0, 8.66787, -1877.93, -1013.65, -1891.49, -1156.75, -1760.75, -1097.01
0, 8.66788, -1877.76, -1012.62, -1891.47, -1156.7, -1759.81, -1096.61
0, 8.66790, -1877.71, -1012.54, -1890.57, -1156.25, -1759.65, -1095.6
0, 8.66792, -1877.68, -1012.47, -1889.64, -1155.82, -1759.49, -1094.57
0, 8.66795, -1877.51, -1011.45, -1889.6, -1155.77, -1758.55, -1094.15
0, 8.66796, -1877.33, -1010.43, -1889.58, -1155.71, -1757.6, -1093.75
0, 8.66798, -1877.16, -1009.4, -1889.56, -1155.66, -1756.66, -1093.35
0, 8.66800, -1876.98, -1008.38, -1889.54, -1155.61, -1755.72, -1092.95
0, 8.66801, -1876.8, -1007.35, -1889.52, -1155.55, -1754.78, -1092.55
0, 8.66804, -1876.61, -1006.33, -1889.5, -1155.5, -1753.84, -1092.15
0, 8.66806, -1876.57, -1006.25, -1888.59, -1155.06, -1753.68, -1091.14
0, 8.66807, -1876.54, -1006.18, -1887.67, -1154.62, -1753.52, -1090.11
0, 8.66809, -1876.37, -1005.16, -1887.62, -1154.57, -1752.58, -1089.69
0, 8.66810, -1876.33, -1005.09, -1886.72, -1154.13, -1752.42, -1088.68
0, 8.66812, -1876.16, -1004.07, -1886.68, -1154.08, -1751.48, -1088.26
0, 8.66813, -1875.98, -1003.05, -1886.66, -1154.03, -1750.54, -1087.86
0, 8.66815, -1875.94, -1002.97, -1885.75, -1153.58, -1750.39, -1086.85
0, 8.66818, -1875.77, -1001.96, -1885.71, -1153.53, -1749.45, -1086.43
0, 8.66819, -1875.59, -1000.93, -1885.69, -1153.48, -1748.51, -1086.04
0, 8.66820, -1875.41, -999.914, -1885.68, -1153.42, -1747.57, -1085.64
0, 8.66822, -1875.23, -998.893, -1885.66, -1153.37, -1746.63, -1085.25
0, 8.66824, -1875.05, -997.873, -1885.64, -1153.32, -1745.69, -1084.85
0, 8.66827, -1874.86, -996.853, -1885.62, -1153.26, -1744.76, -1084.46
0, 8.66829, -1874.68, -995.834, -1885.6, -1153.21, -1743.82, -1084.06
0, 8.66831, -1874.5, -994.816, -1885.58, -1153.16, -1742.88, -1083.67
0, 8.66832, -1874.45, -994.739, -1884.68, -1152.71, -1742.73, -1082.66
0, 8.66834, -1874.42, -994.668, -1883.75, -1152.27, -1742.57, -1081.63
0, 8.66836, -1874.25, -993.655, -1883.71, -1152.22, -1741.63, -1081.21
0, 8.66838, -1874.21, -993.578, -1882.81, -1151.78, -1741.47, -1080.21
0, 8.66841, -1874.04, -992.566, -1882.77, -1151.73, -1740.53, -1079.79
0, 8.66842, -1873.86, -991.55, -1882.75, -1151.68, -1739.6, -1079.4
0, 8.66844, -1873.67, -990.536, -1882.73, -1151.63, -1738.66, -1079.01
0, 8.66846, -1873.49, -989.521, -1882.71, -1151.57, -1737.73, -1078.62
0, 8.66847, -1873.31, -988.507, -1882.69, -1151.52, -1736.8, -1078.23
0, 8.66849, -1873.12, -987.494, -1882.68, -1151.47, -1735.87, -1077.84
0, 8.66850, -1872.94, -986.48, -1882.66, -1151.41, -1734.93, -1077.45
0, 8.66852, -1872.76, -985.465, -1882.64, -1151.36, -1734, -1077.05
0, 8.66854, -1872.58, -984.452, -1882.62, -1151.31, -1733.07, -1076.66
0, 8.66855, -1872.4, -983.44, -1882.6, -1151.26, -1732.14, -1076.27
0, 8.66857, -1872.21, -982.428, -1882.59, -1151.2, -1731.2, -1075.88
0, 8.66858, -1872.03, -981.417, -1882.57, -1151.15, -1730.27, -1075.5
0, 8.66860, -1871.85, -980.405, -1882.55, -1151.1, -1729.34, -1075.11
0, 8.66862, -1871.67, -979.394, -1882.53, -1151.04, -1728.41, -1074.72
0, 8.66863, -1871.48, -978.385, -1882.51, -1150.99, -1727.48, -1074.33
0, 8.66865, -1871.3, -977.375, -1882.5, -1150.94, -1726.55, -1073.94
0, 8.66866, -1871.25, -977.299, -1881.59, -1150.5, -1726.4, -1072.94
0, 8.66868, -1871.08, -976.294, -1881.55, -1150.45, -1725.46, -1072.53
0, 8.66869, -1870.9, -975.285, -1881.53, -1150.39, -1724.53, -1072.14
0, 8.66871, -1870.72, -974.276, -1881.52, -1150.34, -1723.6, -1071.75
0, 8.66872, -1870.53, -973.268, -1881.5, -1150.29, -1722.68, -1071.37
0, 8.66874, -1870.35, -972.261, -1881.48, -1150.24, -1721.75, -1070.98
0, 8.66876, -1870.31, -972.186, -1880.58, -1149.79, -1721.6, -1069.98
0, 8.66879, -1870.13, -971.182, -1880.54, -1149.74, -1720.67, -1069.56
0, 8.66880, -1869.95, -970.175, -1880.52, -1149.69, -1719.74, -1069.18
0, 8.66882, -1869.76, -969.168, -1880.5, -1149.64, -1718.81, -1068.79
0, 8.66883, -1869.58, -968.162, -1880.48, -1149.58, -1717.88, -1068.41
0, 8.66885, -1869.4, -967.158, -1880.47, -1149.53, -1716.96, -1068.03
0, 8.66887, -1869.35, -967.083, -1879.56, -1149.08, -1716.81, -1067.02
0, 8.66888, -1869.18, -966.081, -1879.52, -1149.04, -1715.88, -1066.61
0, 8.66889, -1869, -965.076, -1879.51, -1148.98, -1714.95, -1066.23
0, 8.66891, -1868.81, -964.071, -1879.49, -1148.93, -1714.02, -1065.84
0, 8.66892, -1868.62, -963.068, -1879.47, -1148.88, -1713.1, -1065.46
0, 8.66894, -1868.44, -962.065, -1879.45, -1148.83, -1712.17, -1065.08
0, 8.66895, -1868.25, -961.062, -1879.44, -1148.77, -1711.25, -1064.7
0, 8.66896, -1868.21, -960.987, -1878.53, -1148.33, -1711.09, -1063.7
0, 8.66898, -1868.18, -960.915, -1877.61, -1147.89, -1710.93, -1062.67
0, 8.66899, -1868.14, -960.842, -1876.69, -1147.45, -1710.77, -1061.64
0, 8.66900, -1867.97, -959.843, -1876.65, -1147.41, -1709.84, -1061.24
0, 8.66902, -1867.92, -959.768, -1875.75, -1146.96, -1709.69, -1060.24
0, 8.66903, -1867.89, -959.696, -1874.82, -1146.52, -1709.53, -1059.21
0, 8.66905, -1867.86, -959.623, -1873.9, -1146.08, -1709.37, -1058.18
0, 8.66907, -1867.68, -958.623, -1873.86, -1146.04, -1708.44, -1057.78
0, 8.66908, -1867.5, -957.621, -1873.85, -1145.98, -1707.51, -1057.4
0, 8.66910, -1867.31, -956.62, -1873.83, -1145.93, -1706.59, -1057.02
0, 8.66911, -1867.12, -955.62, -1873.81, -1145.88, -1705.67, -1056.64
0, 8.66913, -1866.94, -954.62, -1873.79, -1145.82, -1704.75, -1056.26
0, 8.66914, -1866.75, -953.62, -1873.78, -1145.77, -1703.82, -1055.88
0, 8.66916, -1866.71, -953.546, -1872.88, -1145.33, -1703.67, -1054.88
0, 8.66917, -1866.53, -952.55, -1872.84, -1145.28, -1702.74, -1054.48
0, 8.66919, -1866.35, -951.551, -1872.82, -1145.23, -1701.82, -1054.1
0, 8.66920, -1866.16, -950.552, -1872.8, -1145.18, -1700.9, -1053.72
0, 8.66922, -1865.98, -949.555, -1872.78, -1145.12, -1699.98, -1053.34
0, 8.66924, -1865.93, -949.481, -1871.88, -1144.68, -1699.83, -1052.34
0, 8.66925, -1865.76, -948.485, -1871.85, -1144.64, -1698.9, -1051.93
0, 8.66926, -1865.72, -948.411, -1870.95, -1144.19, -1698.75, -1050.93
0, 8.66928, -1865.54, -947.415, -1870.91, -1144.14, -1697.82, -1050.53
0, 8.66930, -1865.35, -946.418, -1870.89, -1144.09, -1696.9, -1050.15
0, 8.66931, -1865.17, -945.422, -1870.87, -1144.04, -1695.98, -1049.77
0, 8.66932, -1864.98, -944.427, -1870.86, -1143.98, -1695.07, -1049.4
0, 8.66934, -1864.79, -943.432, -1870.84, -1143.93, -1694.15, -1049.02
0, 8.66935, -1864.61, -942.438, -1870.82, -1143.88, -1693.23, -1048.65
0, 8.66937, -1864.56, -942.365, -1869.93, -1143.43, -1693.08, -1047.65
0, 8.66938, -1864.39, -941.372, -1869.89, -1143.38, -1692.15, -1047.25
0, 8.66939, -1864.34, -941.298, -1868.99, -1142.94, -1692.01, -1046.25
0, 8.66941, -1864.31, -941.225, -1868.07, -1142.5, -1691.85, -1045.23
0, 8.66942, -1864.13, -940.232, -1868.03, -1142.45, -1690.92, -1044.83
0, 8.66944, -1863.94, -939.238, -1868.02, -1142.4, -1690.01, -1044.45
0, 8.66945, -1863.75, -938.246, -1868, -1142.35, -1689.09, -1044.08
0, 8.66947, -1863.56, -937.255, -1867.98, -1142.29, -1688.17, -1043.71
0, 8.66948, -1863.52, -937.181, -1867.09, -1141.85, -1688.02, -1042.71
0, 26.89407, -1843.28, -918.653, -1847.12, -1124.2, -1667.16, -1024.86
0, 27.08294, -1842.92, -918.315, -1846.74, -1123.88, -1666.77, -1024.51
0, 27.29159, -1842.68, -918.107, -1846.5, -1123.68, -1666.53, -1024.3
0, 27.33033, -1842.63, -918.062, -1846.45, -1123.63, -1666.48, -1024.26
0, 27.33603, -1842.62, -918.055, -1846.44, -1123.62, -1666.47, -1024.25
0, 27.33607, -1842.62, -918.054, -1846.44, -1123.62, -1666.47, -1024.25
0, 27.37897, -1842.58, -918.015, -1846.4, -1123.58, -1666.43, -1024.21
0, 27.40721, -1842.55, -917.987, -1846.36, -1123.56, -1666.39, -1024.18
0, 27.40725, -1842.54, -917.986, -1846.36, -1123.56, -1666.39, -1024.18
0, 27.42645, -1842.52, -917.968, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42646, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42649, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42658, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42662, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42663, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42665, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42666, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.42669, -1842.52, -917.967, -1846.34, -1123.54, -1666.37, -1024.16
0, 27.46917, -1842.48, -917.927, -1846.3, -1123.5, -1666.33, -1024.12
0, 27.46920, -1842.48, -917.926, -1846.29, -1123.5, -1666.32, -1024.12
0, 27.47408, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47411, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47413, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47414, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47420, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47422, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47425, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47439, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47440, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47442, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47443, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47445, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47446, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47448, -1842.47, -917.921, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47493, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47495, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47496, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47498, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47500, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47501, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47503, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47505, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47507, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47508, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47509, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47511, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47517, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47523, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47525, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47526, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47528, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47530, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47531, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47533, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47535, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47536, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47538, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47539, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47541, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47542, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47544, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47545, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47547, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47548, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47550, -1842.47, -917.92, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47564, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47565, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47567, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47569, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47570, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47572, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47573, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47575, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47577, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47578, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47580, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47585, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47586, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47588, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47589, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47591, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47592, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47594, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47595, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47597, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47599, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47600, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47602, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47603, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47605, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47606, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47608, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47610, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47613, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47614, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47616, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47617, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47619, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47620, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47622, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47623, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47625, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47627, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47629, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47630, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47632, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47634, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47635, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47637, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.12
0, 27.47641, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47643, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47645, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47647, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47648, -1842.47, -917.919, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47662, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47663, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47665, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47667, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47668, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47670, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47671, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47673, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47675, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47676, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47678, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47679, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47681, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47683, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47684, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 27.47686, -1842.47, -917.918, -1846.29, -1123.49, -1666.32, -1024.11
0, 45.35760, -1822.83, -900.845, -1826.77, -1106.35, -1646.8, -1007.11
0, 45.54572, -1822.49, -900.522, -1826.4, -1106.04, -1646.43, -1006.78
0, 45.75303, -1822.25, -900.318, -1826.17, -1105.84, -1646.19, -1006.57
0, 45.79151, -1822.2, -900.274, -1826.11, -1105.79, -1646.14, -1006.53
0, 45.79678, -1822.19, -900.267, -1826.11, -1105.79, -1646.13, -1006.52
0, 45.79681, -1822.19, -900.267, -1826.11, -1105.79, -1646.13, -1006.52
0, 45.84690, -1822.14, -900.221, -1826.05, -1105.74, -1646.08, -1006.47
0, 45.87439, -1822.11, -900.194, -1826.02, -1105.71, -1646.05, -1006.45
0, 45.87443, -1822.11, -900.192, -1826.02, -1105.71, -1646.05, -1006.45
0, 45.89794, -1822.08, -900.171, -1826, -1105.69, -1646.02, -1006.42
0, 45.89796, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89799, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89801, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89804, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89805, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89807, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89809, -1822.08, -900.17, -1826, -1105.69, -1646.02, -1006.42
0, 45.89812, -1822.08, -900.17, -1825.99, -1105.69, -1646.02, -1006.42
0, 45.90842, -1822.07, -900.16, -1825.98, -1105.68, -1646.01, -1006.41
0, 45.90845, -1822.07, -900.16, -1825.98, -1105.68, -1646.01, -1006.41
0, 45.91259, -1822.07, -900.156, -1825.98, -1105.68, -1646.01, -1006.41
0, 45.91262, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91264, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91265, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91267, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91269, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91272, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91274, -1822.07, -900.156, -1825.98, -1105.68, -1646, -1006.41
0, 45.91275, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91277, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91279, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91280, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91282, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91284, -1822.07, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91288, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91290, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91291, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91293, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91295, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91296, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91298, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91299, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91319, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91320, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91322, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91324, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91326, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91327, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91329, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91330, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91332, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91333, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91343, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91344, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91346, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91348, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91349, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91351, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91352, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91354, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91355, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91357, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91359, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91360, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
0, 45.91362, -1822.06, -900.155, -1825.98, -1105.68, -1646, -1006.41
